stamp,module,elapsed_ms
1657065621.328375,1.2_update_frames,0.489
1657065621.304372,2.1_gnss_araim,0.770
1657065621.328375,2.2_lidar_araim,0.014
1657065621.328375,2.3_dynamic_al,0.000
1657065621.328375,2.3_state_machine,0.017
1657065621.328375,2.3_integrity_total,0.862
1657065621.328375,1.2_odom_insert_frame,23.728
1657065621.428455,1.1_pointcloud_extract,0.006
1657065621.428455,1.1_cloud_preprocess,0.195
1657065621.428455,1.1_ros_callback_total,0.251
1657065621.428455,1.2_imu_integration,0.084
1657065621.428455,1.2_pointcloud_deskew,0.012
1657065621.428455,1.2_covariance_estimation,0.086
1657065621.428455,1.2_create_factors,0.260
1657065621.428455,1.2_smoother_update,18.876
1657065621.428455,1.3_gnss_injection,0.295
1657065621.428455,1.2_update_frames_calculate_estimate,0.041
1657065621.428455,1.2_update_frames_state_copy,0.014
1657065621.428455,1.2_update_frames_sigma_p,0.023
1657065621.428455,1.2_update_frames_icp_quality,0.548
1657065621.428455,1.2_update_frames,0.763
1657065621.404431,2.1_gnss_araim,0.666
1657065621.428455,2.2_lidar_araim,0.018
1657065621.428455,2.3_dynamic_al,0.000
1657065621.428455,2.3_state_machine,0.015
1657065621.428455,2.3_integrity_total,0.766
1657065621.428455,1.2_odom_insert_frame,23.789
1657065616.428427,1.4_sub_map_insert,2.899
1657065621.528430,1.1_pointcloud_extract,0.004
1657065621.528430,1.1_cloud_preprocess,0.181
1657065621.528430,1.1_ros_callback_total,0.223
1657065621.528430,1.2_imu_integration,0.094
1657065621.528430,1.2_pointcloud_deskew,0.011
1657065621.528430,1.2_covariance_estimation,0.358
1657065621.528430,1.2_create_factors,0.323
1657065621.528430,1.2_smoother_update,25.949
1657065621.528430,1.3_gnss_injection,0.668
1657065621.528430,1.2_update_frames_calculate_estimate,0.078
1657065621.528430,1.2_update_frames_state_copy,0.020
1657065621.528430,1.2_update_frames_sigma_p,0.032
1657065621.528430,1.2_update_frames_icp_quality,0.305
1657065621.528430,1.2_update_frames,0.603
1657065621.504426,2.1_gnss_araim,1.308
1657065621.528430,2.2_lidar_araim,0.017
1657065621.528430,2.3_dynamic_al,0.000
1657065621.528430,2.3_state_machine,0.013
1657065621.528430,2.3_integrity_total,1.422
1657065621.528430,1.2_odom_insert_frame,31.560
1657065616.587387,1.4_sub_map_insert,1.145
1657065621.628405,1.1_pointcloud_extract,0.005
1657065621.628405,1.1_cloud_preprocess,0.190
1657065621.628405,1.1_ros_callback_total,0.259
1657065621.628405,1.2_imu_integration,0.093
1657065621.628405,1.2_pointcloud_deskew,0.011
1657065621.628405,1.2_covariance_estimation,0.277
1657065621.628405,1.2_create_factors,0.560
1657065621.628405,1.2_smoother_update,19.633
1657065621.628405,1.3_gnss_injection,0.431
1657065621.628405,1.2_update_frames_calculate_estimate,0.048
1657065621.628405,1.2_update_frames_state_copy,0.014
1657065621.628405,1.2_update_frames_sigma_p,0.025
1657065621.628405,1.2_update_frames_icp_quality,0.545
1657065621.628405,1.2_update_frames,0.781
1657065621.604378,2.1_gnss_araim,0.729
1657065621.628405,2.2_lidar_araim,0.015
1657065621.628405,2.3_dynamic_al,0.000
1657065621.628405,2.3_state_machine,0.015
1657065621.628405,2.3_integrity_total,0.818
1657065621.628405,1.2_odom_insert_frame,24.510
1657065621.728380,1.1_pointcloud_extract,0.005
1657065621.728380,1.1_cloud_preprocess,0.194
1657065621.728380,1.1_ros_callback_total,0.265
1657065621.728380,1.2_imu_integration,0.098
1657065621.728380,1.2_pointcloud_deskew,0.010
1657065621.728380,1.2_covariance_estimation,0.217
1657065621.728380,1.2_create_factors,0.304
1657065621.728380,1.2_smoother_update,2.479
1657065621.728380,1.3_gnss_injection,0.699
1657065621.728380,1.2_update_frames_calculate_estimate,0.100
1657065621.728380,1.2_update_frames_state_copy,0.022
1657065621.728380,1.2_update_frames_sigma_p,0.056
1657065621.728380,1.2_update_frames_icp_quality,0.298
1657065621.728380,1.2_update_frames,0.649
1657065621.704393,2.1_gnss_araim,0.676
1657065621.728380,2.2_lidar_araim,0.014
1657065621.728380,2.3_dynamic_al,0.000
1657065621.728380,2.3_state_machine,0.010
1657065621.728380,2.3_integrity_total,0.758
1657065621.728380,1.2_odom_insert_frame,7.465
1657065616.728426,1.4_sub_map_insert,2.506
1657065621.828424,1.1_pointcloud_extract,0.005
1657065621.828424,1.1_cloud_preprocess,0.189
1657065621.828424,1.1_ros_callback_total,0.243
1657065621.828424,1.2_imu_integration,0.092
1657065621.828424,1.2_pointcloud_deskew,0.010
1657065621.828424,1.2_covariance_estimation,0.188
1657065621.828424,1.2_create_factors,0.291
1657065621.828424,1.2_smoother_update,26.015
1657065621.828424,1.3_gnss_injection,0.674
1657065621.828424,1.2_update_frames_calculate_estimate,0.087
1657065621.828424,1.2_update_frames_state_copy,0.021
1657065621.828424,1.2_update_frames_sigma_p,0.036
1657065621.828424,1.2_update_frames_icp_quality,0.346
1657065621.828424,1.2_update_frames,0.671
1657065621.804422,2.1_gnss_araim,1.429
1657065621.828424,2.2_lidar_araim,0.021
1657065621.828424,2.3_dynamic_al,0.000
1657065621.828424,2.3_state_machine,0.017
1657065621.828424,2.3_integrity_total,1.555
1657065621.828424,1.2_odom_insert_frame,31.612
1657065616.828425,1.4_sub_map_insert,1.982
1657065621.928374,1.1_pointcloud_extract,0.005
1657065621.928374,1.1_cloud_preprocess,0.188
1657065621.928374,1.1_ros_callback_total,0.245
1657065621.928374,1.2_imu_integration,0.090
1657065621.928374,1.2_pointcloud_deskew,0.013
1657065621.928374,1.2_covariance_estimation,0.186
1657065621.928374,1.2_create_factors,0.300
1657065621.928374,1.2_smoother_update,25.545
1657065621.928374,1.3_gnss_injection,0.439
1657065621.928374,1.2_update_frames_calculate_estimate,0.085
1657065621.928374,1.2_update_frames_state_copy,0.021
1657065621.928374,1.2_update_frames_sigma_p,0.033
1657065621.928374,1.2_update_frames_icp_quality,0.314
1657065621.928374,1.2_update_frames,0.632
1657065621.904375,2.1_gnss_araim,0.667
1657065621.928374,2.2_lidar_araim,0.017
1657065621.928374,2.3_dynamic_al,0.000
1657065621.928374,2.3_state_machine,0.012
1657065621.928374,2.3_integrity_total,0.784
1657065621.928374,1.2_odom_insert_frame,30.222
1657065616.928426,1.4_sub_map_insert,1.874
1657065622.028425,1.1_pointcloud_extract,0.005
1657065622.028425,1.1_cloud_preprocess,0.190
1657065622.028425,1.1_ros_callback_total,0.243
1657065622.028425,1.2_imu_integration,0.095
1657065622.028425,1.2_pointcloud_deskew,0.010
1657065622.028425,1.2_covariance_estimation,0.194
1657065622.028425,1.2_create_factors,0.295
1657065622.028425,1.2_smoother_update,25.924
1657065622.028425,1.3_gnss_injection,0.659
1657065622.028425,1.2_update_frames_calculate_estimate,0.077
1657065622.028425,1.2_update_frames_state_copy,0.021
1657065622.028425,1.2_update_frames_sigma_p,0.032
1657065622.028425,1.2_update_frames_icp_quality,0.318
1657065622.028425,1.2_update_frames,0.625
1657065622.004368,2.1_gnss_araim,0.718
1657065622.028425,2.2_lidar_araim,0.016
1657065622.028425,2.3_dynamic_al,0.000
1657065622.028425,2.3_state_machine,0.023
1657065622.028425,2.3_integrity_total,0.817
1657065622.028425,1.2_odom_insert_frame,30.690
1657065617.028424,1.4_sub_map_insert,3.502
1657065622.128428,1.1_pointcloud_extract,0.004
1657065622.128428,1.1_cloud_preprocess,0.174
1657065622.128428,1.1_ros_callback_total,0.214
1657065622.128428,1.2_imu_integration,0.075
1657065622.128428,1.2_pointcloud_deskew,0.011
1657065622.128428,1.2_covariance_estimation,0.106
1657065622.128428,1.2_create_factors,0.342
1657065622.128428,1.2_smoother_update,19.331
1657065622.128428,1.3_gnss_injection,0.442
1657065622.128428,1.2_update_frames_calculate_estimate,0.046
1657065622.128428,1.2_update_frames_state_copy,0.014
1657065622.128428,1.2_update_frames_sigma_p,0.024
1657065622.128428,1.2_update_frames_icp_quality,0.274
1657065622.128428,1.2_update_frames,0.506
1657065622.104423,2.1_gnss_araim,0.863
1657065622.128428,2.2_lidar_araim,0.020
1657065622.128428,2.3_dynamic_al,0.000
1657065622.128428,2.3_state_machine,0.018
1657065622.128428,2.3_integrity_total,0.981
1657065622.128428,1.2_odom_insert_frame,23.223
1657065617.228423,1.4_sub_map_insert,1.915
1657065622.228369,1.1_pointcloud_extract,0.005
1657065622.228369,1.1_cloud_preprocess,0.245
1657065622.228369,1.1_ros_callback_total,0.314
1657065622.228369,1.2_imu_integration,0.090
1657065622.228369,1.2_pointcloud_deskew,0.011
1657065622.228369,1.2_covariance_estimation,0.198
1657065622.228369,1.2_create_factors,0.293
1657065622.228369,1.2_smoother_update,2.532
1657065622.228369,1.3_gnss_injection,0.602
1657065622.228369,1.2_update_frames_calculate_estimate,0.105
1657065622.228369,1.2_update_frames_state_copy,0.021
1657065622.228369,1.2_update_frames_sigma_p,0.061
1657065622.228369,1.2_update_frames_icp_quality,0.318
1657065622.228369,1.2_update_frames,0.766
1657065622.204449,2.1_gnss_araim,0.705
1657065622.228369,2.2_lidar_araim,0.020
1657065622.228369,2.3_dynamic_al,0.000
1657065622.228369,2.3_state_machine,0.016
1657065622.228369,2.3_integrity_total,0.814
1657065622.228369,1.2_odom_insert_frame,7.470
1657065622.328449,1.1_pointcloud_extract,0.005
1657065622.328449,1.1_cloud_preprocess,0.186
1657065622.328449,1.1_ros_callback_total,0.231
1657065622.328449,1.2_imu_integration,0.075
1657065622.328449,1.2_pointcloud_deskew,0.011
1657065622.328449,1.2_covariance_estimation,0.141
1657065622.328449,1.2_create_factors,0.259
1657065622.328449,1.2_smoother_update,19.452
1657065622.328449,1.3_gnss_injection,0.433
1657065622.328449,1.2_update_frames_calculate_estimate,0.042
1657065622.328449,1.2_update_frames_state_copy,0.014
1657065622.328449,1.2_update_frames_sigma_p,0.023
1657065622.328449,1.2_update_frames_icp_quality,0.270
1657065622.328449,1.2_update_frames,0.495
1657065622.304379,2.1_gnss_araim,0.757
1657065622.328449,2.2_lidar_araim,0.019
1657065622.328449,2.3_dynamic_al,0.000
1657065622.328449,2.3_state_machine,0.021
1657065622.328449,2.3_integrity_total,0.875
1657065622.328449,1.2_odom_insert_frame,23.119
1657065617.328433,1.4_sub_map_insert,3.708
1657065622.428438,1.1_pointcloud_extract,0.005
1657065622.428438,1.1_cloud_preprocess,0.193
1657065622.428438,1.1_ros_callback_total,0.257
1657065622.428438,1.2_imu_integration,0.090
1657065622.428438,1.2_pointcloud_deskew,0.009
1657065622.428438,1.2_covariance_estimation,0.310
1657065622.428438,1.2_create_factors,0.292
1657065622.428438,1.2_smoother_update,25.077
1657065622.428438,1.3_gnss_injection,0.479
1657065622.428438,1.2_update_frames_calculate_estimate,0.109
1657065622.428438,1.2_update_frames_state_copy,0.025
1657065622.428438,1.2_update_frames_sigma_p,0.045
1657065622.428438,1.2_update_frames_icp_quality,0.329
1657065622.428438,1.2_update_frames,0.697
1657065622.404425,2.1_gnss_araim,0.846
1657065622.428438,2.2_lidar_araim,0.019
1657065622.428438,2.3_dynamic_al,0.000
1657065622.428438,2.3_state_machine,0.016
1657065622.428438,2.3_integrity_total,0.954
1657065622.428438,1.2_odom_insert_frame,30.388
1657065617.528424,1.4_sub_map_insert,1.916
1657065622.528429,1.1_pointcloud_extract,0.006
1657065622.528429,1.1_cloud_preprocess,0.189
1657065622.528429,1.1_ros_callback_total,0.240
1657065622.528429,1.2_imu_integration,0.090
1657065622.528429,1.2_pointcloud_deskew,0.009
1657065622.528429,1.2_covariance_estimation,0.317
1657065622.528429,1.2_create_factors,0.293
1657065622.528429,1.2_smoother_update,25.702
1657065622.528429,1.3_gnss_injection,0.654
1657065622.528429,1.2_update_frames_calculate_estimate,0.079
1657065622.528429,1.2_update_frames_state_copy,0.020
1657065622.528429,1.2_update_frames_sigma_p,0.031
1657065622.528429,1.2_update_frames_icp_quality,0.308
1657065622.528429,1.2_update_frames,0.609
1657065622.504426,2.1_gnss_araim,0.786
1657065622.528429,2.2_lidar_araim,0.016
1657065622.528429,2.3_dynamic_al,0.000
1657065622.528429,2.3_state_machine,0.014
1657065622.528429,2.3_integrity_total,0.873
1657065622.528429,1.2_odom_insert_frame,30.568
1657065617.628396,1.4_sub_map_insert,2.090
1657065622.628515,1.1_pointcloud_extract,0.004
1657065622.628515,1.1_cloud_preprocess,0.176
1657065622.628515,1.1_ros_callback_total,0.215
1657065622.628515,1.2_imu_integration,0.094
1657065622.628515,1.2_pointcloud_deskew,0.011
1657065622.628515,1.2_covariance_estimation,0.143
1657065622.628515,1.2_create_factors,0.450
1657065622.628515,1.2_smoother_update,26.144
1657065622.628515,1.3_gnss_injection,0.672
1657065622.628515,1.2_update_frames_calculate_estimate,0.123
1657065622.628515,1.2_update_frames_state_copy,0.022
1657065622.628515,1.2_update_frames_sigma_p,0.058
1657065622.628515,1.2_update_frames_icp_quality,0.485
1657065622.628515,1.2_update_frames,0.870
1657065622.604424,2.1_gnss_araim,0.673
1657065622.628515,2.2_lidar_araim,0.020
1657065622.628515,2.3_dynamic_al,0.000
1657065622.628515,2.3_state_machine,0.015
1657065622.628515,2.3_integrity_total,0.782
1657065622.628515,1.2_odom_insert_frame,31.663
1657065617.728396,1.4_sub_map_insert,1.967
1657065622.728375,1.1_pointcloud_extract,0.005
1657065622.728375,1.1_cloud_preprocess,0.194
1657065622.728375,1.1_ros_callback_total,0.272
1657065622.728375,1.2_imu_integration,0.091
1657065622.728375,1.2_pointcloud_deskew,0.010
1657065622.728375,1.2_covariance_estimation,0.115
1657065622.728375,1.2_create_factors,0.304
1657065622.728375,1.2_smoother_update,2.735
1657065622.728375,1.3_gnss_injection,0.671
1657065622.728375,1.2_update_frames_calculate_estimate,0.102
1657065622.728375,1.2_update_frames_state_copy,0.020
1657065622.728375,1.2_update_frames_sigma_p,0.058
1657065622.728375,1.2_update_frames_icp_quality,0.312
1657065622.728375,1.2_update_frames,0.769
1657065622.704379,2.1_gnss_araim,0.659
1657065622.728375,2.2_lidar_araim,0.020
1657065622.728375,2.3_dynamic_al,0.000
1657065622.728375,2.3_state_machine,0.017
1657065622.728375,2.3_integrity_total,0.803
1657065622.728375,1.2_odom_insert_frame,7.749
1657065622.828428,1.1_pointcloud_extract,0.005
1657065622.828428,1.1_cloud_preprocess,0.185
1657065622.828428,1.1_ros_callback_total,0.235
1657065622.828428,1.2_imu_integration,0.090
1657065622.828428,1.2_pointcloud_deskew,0.009
1657065622.828428,1.2_covariance_estimation,0.497
1657065622.828428,1.2_create_factors,0.301
1657065622.828428,1.2_smoother_update,26.244
1657065622.828428,1.3_gnss_injection,0.647
1657065622.828428,1.2_update_frames_calculate_estimate,0.094
1657065622.828428,1.2_update_frames_state_copy,0.022
1657065622.828428,1.2_update_frames_sigma_p,0.046
1657065622.828428,1.2_update_frames_icp_quality,0.565
1657065622.828428,1.2_update_frames,0.911
1657065622.804421,2.1_gnss_araim,0.688
1657065622.828428,2.2_lidar_araim,0.020
1657065622.828428,2.3_dynamic_al,0.000
1657065622.828428,2.3_state_machine,0.018
1657065622.828428,2.3_integrity_total,0.788
1657065622.828428,1.2_odom_insert_frame,31.635
1657065617.828531,1.4_sub_map_insert,2.123
1657065622.928429,1.1_pointcloud_extract,0.005
1657065622.928429,1.1_cloud_preprocess,0.185
1657065622.928429,1.1_ros_callback_total,0.235
1657065622.928429,1.2_imu_integration,0.094
1657065622.928429,1.2_pointcloud_deskew,0.010
1657065622.928429,1.2_covariance_estimation,0.404
1657065622.928429,1.2_create_factors,0.259
1657065622.928429,1.2_smoother_update,20.343
1657065622.928429,1.3_gnss_injection,0.315
1657065622.928429,1.2_update_frames_calculate_estimate,0.045
1657065622.928429,1.2_update_frames_state_copy,0.015
1657065622.928429,1.2_update_frames_sigma_p,0.024
1657065622.928429,1.2_update_frames_icp_quality,0.266
1657065622.928429,1.2_update_frames,0.494
1657065622.904434,2.1_gnss_araim,0.657
1657065622.928429,2.2_lidar_araim,0.019
1657065622.928429,2.3_dynamic_al,0.000
1657065622.928429,2.3_state_machine,0.008
1657065622.928429,2.3_integrity_total,0.763
1657065622.928429,1.2_odom_insert_frame,24.187
1657065617.928436,1.4_sub_map_insert,3.790
1657065623.028427,1.1_pointcloud_extract,0.005
1657065623.028427,1.1_cloud_preprocess,0.219
1657065623.028427,1.1_ros_callback_total,0.303
1657065623.028427,1.2_imu_integration,0.092
1657065623.028427,1.2_pointcloud_deskew,0.009
1657065623.028427,1.2_covariance_estimation,0.203
1657065623.028427,1.2_create_factors,0.294
1657065623.028427,1.2_smoother_update,26.158
1657065623.028427,1.3_gnss_injection,0.624
1657065623.028427,1.2_update_frames_calculate_estimate,0.067
1657065623.028427,1.2_update_frames_state_copy,0.019
1657065623.028427,1.2_update_frames_sigma_p,0.030
1657065623.028427,1.2_update_frames_icp_quality,0.379
1657065623.028427,1.2_update_frames,0.666
1657065623.004426,2.1_gnss_araim,0.715
1657065623.028427,2.2_lidar_araim,0.018
1657065623.028427,2.3_dynamic_al,0.000
1657065623.028427,2.3_state_machine,0.014
1657065623.028427,2.3_integrity_total,0.811
1657065623.028427,1.2_odom_insert_frame,30.900
1657065618.128387,1.4_sub_map_insert,1.946
1657065623.128451,1.1_pointcloud_extract,0.005
1657065623.128451,1.1_cloud_preprocess,0.192
1657065623.128451,1.1_ros_callback_total,0.242
1657065623.128451,1.2_imu_integration,0.076
1657065623.128451,1.2_pointcloud_deskew,0.011
1657065623.128451,1.2_covariance_estimation,0.134
1657065623.128451,1.2_create_factors,0.273
1657065623.128451,1.2_smoother_update,20.221
1657065623.128451,1.3_gnss_injection,0.477
1657065623.128451,1.2_update_frames_calculate_estimate,0.055
1657065623.128451,1.2_update_frames_state_copy,0.019
1657065623.128451,1.2_update_frames_sigma_p,0.028
1657065623.128451,1.2_update_frames_icp_quality,0.778
1657065623.128451,1.2_update_frames,1.040
1657065623.104428,2.1_gnss_araim,0.673
1657065623.128451,2.2_lidar_araim,0.016
1657065623.128451,2.3_dynamic_al,0.000
1657065623.128451,2.3_state_machine,0.014
1657065623.128451,2.3_integrity_total,0.765
1657065623.128451,1.2_odom_insert_frame,24.603
1657065618.228377,1.4_sub_map_insert,1.883
1657065623.228401,1.1_pointcloud_extract,0.005
1657065623.228401,1.1_cloud_preprocess,0.204
1657065623.228401,1.1_ros_callback_total,0.253
1657065623.228401,1.2_imu_integration,0.090
1657065623.228401,1.2_pointcloud_deskew,0.009
1657065623.228401,1.2_covariance_estimation,0.130
1657065623.228401,1.2_create_factors,0.483
1657065623.228401,1.2_smoother_update,25.895
1657065623.228401,1.3_gnss_injection,0.663
1657065623.228401,1.2_update_frames_calculate_estimate,0.090
1657065623.228401,1.2_update_frames_state_copy,0.021
1657065623.228401,1.2_update_frames_sigma_p,0.035
1657065623.228401,1.2_update_frames_icp_quality,0.336
1657065623.228401,1.2_update_frames,0.660
1657065623.204405,2.1_gnss_araim,0.700
1657065623.228401,2.2_lidar_araim,0.016
1657065623.228401,2.3_dynamic_al,0.000
1657065623.228401,2.3_state_machine,0.012
1657065623.228401,2.3_integrity_total,0.785
1657065623.228401,1.2_odom_insert_frame,30.801
1657065623.328463,1.1_pointcloud_extract,0.005
1657065623.328463,1.1_cloud_preprocess,0.184
1657065623.328463,1.1_ros_callback_total,0.248
1657065623.328463,1.2_imu_integration,0.074
1657065623.328463,1.2_pointcloud_deskew,0.011
1657065623.328463,1.2_covariance_estimation,0.275
1657065623.328463,1.2_create_factors,0.262
1657065623.328463,1.2_smoother_update,19.763
1657065623.328463,1.3_gnss_injection,0.447
1657065623.328463,1.2_update_frames_calculate_estimate,0.046
1657065623.328463,1.2_update_frames_state_copy,0.014
1657065623.328463,1.2_update_frames_sigma_p,0.024
1657065623.328463,1.2_update_frames_icp_quality,0.277
1657065623.328463,1.2_update_frames,0.512
1657065623.304449,2.1_gnss_araim,0.756
1657065623.328463,2.2_lidar_araim,0.021
1657065623.328463,2.3_dynamic_al,0.000
1657065623.328463,2.3_state_machine,0.020
1657065623.328463,2.3_integrity_total,0.880
1657065623.328463,1.2_odom_insert_frame,23.713
1657065618.328434,1.4_sub_map_insert,3.596
1657065623.428466,1.1_pointcloud_extract,0.004
1657065623.428466,1.1_cloud_preprocess,0.177
1657065623.428466,1.1_ros_callback_total,0.228
1657065623.428466,1.2_imu_integration,0.074
1657065623.428466,1.2_pointcloud_deskew,0.013
1657065623.428466,1.2_covariance_estimation,0.096
1657065623.428466,1.2_create_factors,0.264
1657065623.428466,1.2_smoother_update,19.900
1657065623.428466,1.3_gnss_injection,0.324
1657065623.428466,1.2_update_frames_calculate_estimate,0.043
1657065623.428466,1.2_update_frames_state_copy,0.015
1657065623.428466,1.2_update_frames_sigma_p,0.024
1657065623.428466,1.2_update_frames_icp_quality,0.397
1657065623.428466,1.2_update_frames,0.624
1657065623.404435,2.1_gnss_araim,0.801
1657065623.428466,2.2_lidar_araim,0.015
1657065623.428466,2.3_dynamic_al,0.000
1657065623.428466,2.3_state_machine,0.013
1657065623.428466,2.3_integrity_total,0.884
1657065623.428466,1.2_odom_insert_frame,23.656
1657065618.528369,1.4_sub_map_insert,1.937
1657065623.528431,1.1_pointcloud_extract,0.004
1657065623.528431,1.1_cloud_preprocess,0.210
1657065623.528431,1.1_ros_callback_total,0.267
1657065623.528431,1.2_imu_integration,0.090
1657065623.528431,1.2_pointcloud_deskew,0.009
1657065623.528431,1.2_covariance_estimation,0.214
1657065623.528431,1.2_create_factors,0.303
1657065623.528431,1.2_smoother_update,25.945
1657065623.528431,1.3_gnss_injection,0.631
1657065623.528431,1.2_update_frames_calculate_estimate,0.083
1657065623.528431,1.2_update_frames_state_copy,0.020
1657065623.528431,1.2_update_frames_sigma_p,0.034
1657065623.528431,1.2_update_frames_icp_quality,0.319
1657065623.528431,1.2_update_frames,0.634
1657065623.504465,2.1_gnss_araim,0.792
1657065623.528431,2.2_lidar_araim,0.019
1657065623.528431,2.3_dynamic_al,0.000
1657065623.528431,2.3_state_machine,0.017
1657065623.528431,2.3_integrity_total,0.887
1657065623.528431,1.2_odom_insert_frame,30.787
1657065623.628573,1.1_pointcloud_extract,0.005
1657065623.628573,1.1_cloud_preprocess,0.195
1657065623.628573,1.1_ros_callback_total,0.246
1657065623.628573,1.2_imu_integration,0.138
1657065623.628573,1.2_pointcloud_deskew,0.012
1657065623.628573,1.2_covariance_estimation,0.246
1657065623.628573,1.2_create_factors,0.542
1657065623.628573,1.2_smoother_update,19.750
1657065623.628573,1.3_gnss_injection,0.517
1657065623.628573,1.2_update_frames_calculate_estimate,0.059
1657065623.628573,1.2_update_frames_state_copy,0.016
1657065623.628573,1.2_update_frames_sigma_p,0.030
1657065623.628573,1.2_update_frames_icp_quality,0.422
1657065623.628573,1.2_update_frames,0.687
1657065623.604378,2.1_gnss_araim,0.733
1657065623.628573,2.2_lidar_araim,0.020
1657065623.628573,2.3_dynamic_al,0.000
1657065623.628573,2.3_state_machine,0.017
1657065623.628573,2.3_integrity_total,0.842
1657065623.628573,1.2_odom_insert_frame,24.564
1657065618.628561,1.4_sub_map_insert,3.706
1657065623.728426,1.1_pointcloud_extract,0.004
1657065623.728426,1.1_cloud_preprocess,0.185
1657065623.728426,1.1_ros_callback_total,0.254
1657065623.728426,1.2_imu_integration,0.096
1657065623.728426,1.2_pointcloud_deskew,0.010
1657065623.728426,1.2_covariance_estimation,0.206
1657065623.728426,1.2_create_factors,0.410
1657065623.728426,1.2_smoother_update,2.462
1657065623.728426,1.3_gnss_injection,0.598
1657065623.728426,1.2_update_frames_calculate_estimate,0.090
1657065623.728426,1.2_update_frames_state_copy,0.019
1657065623.728426,1.2_update_frames_sigma_p,0.051
1657065623.728426,1.2_update_frames_icp_quality,0.533
1657065623.728426,1.2_update_frames,0.921
1657065623.704371,2.1_gnss_araim,0.678
1657065623.728426,2.2_lidar_araim,0.020
1657065623.728426,2.3_dynamic_al,0.000
1657065623.728426,2.3_state_machine,0.016
1657065623.728426,2.3_integrity_total,0.773
1657065623.728426,1.2_odom_insert_frame,7.577
1657065623.828425,1.1_pointcloud_extract,0.005
1657065623.828425,1.1_cloud_preprocess,0.184
1657065623.828425,1.1_ros_callback_total,0.234
1657065623.828425,1.2_imu_integration,0.091
1657065623.828425,1.2_pointcloud_deskew,0.009
1657065623.828425,1.2_covariance_estimation,0.190
1657065623.828425,1.2_create_factors,0.286
1657065623.828425,1.2_smoother_update,26.894
1657065623.828425,1.3_gnss_injection,0.632
1657065623.828425,1.2_update_frames_calculate_estimate,0.098
1657065623.828425,1.2_update_frames_state_copy,0.022
1657065623.828425,1.2_update_frames_sigma_p,0.040
1657065623.828425,1.2_update_frames_icp_quality,0.337
1657065623.828425,1.2_update_frames,0.696
1657065623.804427,2.1_gnss_araim,0.892
1657065623.828425,2.2_lidar_araim,0.016
1657065623.828425,2.3_dynamic_al,0.000
1657065623.828425,2.3_state_machine,0.013
1657065623.828425,2.3_integrity_total,0.972
1657065623.828425,1.2_odom_insert_frame,31.897
1657065618.828447,1.4_sub_map_insert,1.877
1657065623.928427,1.1_pointcloud_extract,0.004
1657065623.928427,1.1_cloud_preprocess,0.179
1657065623.928427,1.1_ros_callback_total,0.223
1657065623.928427,1.2_imu_integration,0.090
1657065623.928427,1.2_pointcloud_deskew,0.010
1657065623.928427,1.2_covariance_estimation,0.309
1657065623.928427,1.2_create_factors,0.299
1657065623.928427,1.2_smoother_update,25.960
1657065623.928427,1.3_gnss_injection,0.470
1657065623.928427,1.2_update_frames_calculate_estimate,0.125
1657065623.928427,1.2_update_frames_state_copy,0.022
1657065623.928427,1.2_update_frames_sigma_p,0.050
1657065623.928427,1.2_update_frames_icp_quality,0.671
1657065623.928427,1.2_update_frames,1.065
1657065623.904433,2.1_gnss_araim,0.897
1657065623.928427,2.2_lidar_araim,0.020
1657065623.928427,2.3_dynamic_al,0.000
1657065623.928427,2.3_state_machine,0.017
1657065623.928427,2.3_integrity_total,1.012
1657065623.928427,1.2_odom_insert_frame,31.504
1657065618.928439,1.4_sub_map_insert,2.879
1657065624.028440,1.1_pointcloud_extract,0.005
1657065624.028440,1.1_cloud_preprocess,0.192
1657065624.028440,1.1_ros_callback_total,0.267
1657065624.028440,1.2_imu_integration,0.086
1657065624.028440,1.2_pointcloud_deskew,0.011
1657065624.028440,1.2_covariance_estimation,0.391
1657065624.028440,1.2_create_factors,0.257
1657065624.028440,1.2_smoother_update,19.872
1657065624.028440,1.3_gnss_injection,0.444
1657065624.028440,1.2_update_frames_calculate_estimate,0.044
1657065624.028440,1.2_update_frames_state_copy,0.014
1657065624.028440,1.2_update_frames_sigma_p,0.022
1657065624.028440,1.2_update_frames_icp_quality,0.266
1657065624.028440,1.2_update_frames,0.490
1657065624.004425,2.1_gnss_araim,0.630
1657065624.028440,2.2_lidar_araim,0.019
1657065624.028440,2.3_dynamic_al,0.000
1657065624.028440,2.3_state_machine,0.014
1657065624.028440,2.3_integrity_total,0.734
1657065624.028440,1.2_odom_insert_frame,23.728
1657065619.128380,1.4_sub_map_insert,1.635
1657065624.128393,1.1_pointcloud_extract,0.005
1657065624.128393,1.1_cloud_preprocess,0.215
1657065624.128393,1.1_ros_callback_total,0.267
1657065624.128393,1.2_imu_integration,0.091
1657065624.128393,1.2_pointcloud_deskew,0.009
1657065624.128393,1.2_covariance_estimation,0.133
1657065624.128393,1.2_create_factors,0.506
1657065624.128393,1.2_smoother_update,26.494
1657065624.128393,1.3_gnss_injection,0.666
1657065624.128393,1.2_update_frames_calculate_estimate,0.109
1657065624.128393,1.2_update_frames_state_copy,0.021
1657065624.128393,1.2_update_frames_sigma_p,0.043
1657065624.128393,1.2_update_frames_icp_quality,0.375
1657065624.128393,1.2_update_frames,0.735
1657065624.104377,2.1_gnss_araim,0.874
1657065624.128393,2.2_lidar_araim,0.020
