stamp,module,elapsed_ms
1657065614.226337,1.2_covariance_estimation,0.462
1657065614.226337,1.2_create_factors,0.024
1657065614.226337,1.2_smoother_update,2.425
1657065614.226337,1.3_gnss_injection,0.390
1657065614.226337,1.2_update_frames_calculate_estimate,0.067
1657065614.226337,1.2_update_frames_state_copy,0.017
1657065614.226337,1.2_update_frames_sigma_p,0.046
1657065614.226337,1.2_update_frames,0.169
1657065614.199337,2.1_gnss_araim,0.638
1657065614.226337,2.3_dynamic_al,0.001
1657065614.226337,2.3_state_machine,0.000
1657065614.226337,2.3_integrity_total,0.702
1657065614.226337,1.2_odom_insert_frame,5.799
1657065609.326277,1.4_sub_map_insert,3.160
1657065614.326351,1.1_pointcloud_extract,0.008
1657065614.326351,1.1_cloud_preprocess,1.126
1657065614.326351,1.1_ros_callback_total,1.176
1657065614.326351,1.2_imu_integration,0.092
1657065614.326351,1.2_pointcloud_deskew,0.049
1657065614.326351,1.2_covariance_estimation,0.484
1657065614.326351,1.2_create_factors,0.023
1657065614.326351,1.2_smoother_update,19.570
1657065614.326351,1.3_gnss_injection,0.363
1657065614.326351,1.2_update_frames_calculate_estimate,0.060
1657065614.326351,1.2_update_frames_state_copy,0.019
1657065614.326351,1.2_update_frames_sigma_p,0.029
1657065614.326351,1.2_update_frames,0.146
1657065614.299347,2.1_gnss_araim,0.808
1657065614.326351,2.3_dynamic_al,0.000
1657065614.326351,2.3_state_machine,0.000
1657065614.326351,2.3_integrity_total,0.875
1657065614.326351,1.2_odom_insert_frame,22.979
1657065609.426284,1.4_sub_map_insert,3.117
1657065614.426360,1.1_pointcloud_extract,0.008
1657065614.426360,1.1_cloud_preprocess,1.099
1657065614.426360,1.1_ros_callback_total,1.173
1657065614.426360,1.2_imu_integration,0.091
1657065614.426360,1.2_pointcloud_deskew,0.036
1657065614.426360,1.2_covariance_estimation,0.484
1657065614.426360,1.2_create_factors,0.022
1657065614.426360,1.2_smoother_update,19.442
1657065614.426360,1.3_gnss_injection,0.368
1657065614.426360,1.2_update_frames_calculate_estimate,0.055
1657065614.426360,1.2_update_frames_state_copy,0.019
1657065614.426360,1.2_update_frames_sigma_p,0.029
1657065614.426360,1.2_update_frames,0.139
1657065614.399341,2.1_gnss_araim,0.805
1657065614.426360,2.3_dynamic_al,0.000
1657065614.426360,2.3_state_machine,0.000
1657065614.426360,2.3_integrity_total,0.856
1657065614.426360,1.2_odom_insert_frame,22.810
1657065609.526274,1.4_sub_map_insert,3.049
1657065614.526355,1.1_pointcloud_extract,0.012
1657065614.526355,1.1_cloud_preprocess,1.234
1657065614.526355,1.1_ros_callback_total,1.316
1657065614.526355,1.2_imu_integration,0.083
1657065614.526355,1.2_pointcloud_deskew,0.049
1657065614.526355,1.2_covariance_estimation,0.524
1657065614.526355,1.2_create_factors,0.020
1657065614.526355,1.2_smoother_update,14.706
1657065614.526355,1.3_gnss_injection,0.283
1657065614.526355,1.2_update_frames_calculate_estimate,0.040
1657065614.526355,1.2_update_frames_state_copy,0.014
1657065614.526355,1.2_update_frames_sigma_p,0.022
1657065614.526355,1.2_update_frames,0.098
1657065614.499340,2.1_gnss_araim,0.710
1657065614.526355,2.3_dynamic_al,0.000
1657065614.526355,2.3_state_machine,0.000
1657065614.526355,2.3_integrity_total,0.765
1657065614.526355,1.2_odom_insert_frame,17.494
1657065609.626276,1.4_sub_map_insert,3.120
1657065614.626305,1.1_pointcloud_extract,0.011
1657065614.626305,1.1_cloud_preprocess,1.275
1657065614.626305,1.1_ros_callback_total,1.353
1657065614.626305,1.2_imu_integration,0.086
1657065614.626305,1.2_pointcloud_deskew,0.051
1657065614.626305,1.2_covariance_estimation,0.414
1657065614.626305,1.2_create_factors,0.020
1657065614.626305,1.2_smoother_update,14.637
1657065614.626305,1.3_gnss_injection,0.277
1657065614.626305,1.2_update_frames_calculate_estimate,0.039
1657065614.626305,1.2_update_frames_state_copy,0.013
1657065614.626305,1.2_update_frames_sigma_p,0.022
1657065614.626305,1.2_update_frames,0.097
1657065614.599349,2.1_gnss_araim,0.894
1657065614.626305,2.3_dynamic_al,0.000
1657065614.626305,2.3_state_machine,0.000
1657065614.626305,2.3_integrity_total,0.942
1657065614.626305,1.2_odom_insert_frame,17.502
1657065609.726279,1.4_sub_map_insert,2.431
1657065614.726394,1.1_pointcloud_extract,0.011
1657065614.726394,1.1_cloud_preprocess,1.376
1657065614.726394,1.1_ros_callback_total,1.445
1657065614.726394,1.2_imu_integration,0.093
1657065614.726394,1.2_pointcloud_deskew,0.041
1657065614.726394,1.2_covariance_estimation,0.492
1657065614.726394,1.2_create_factors,0.025
1657065614.726394,1.2_smoother_update,19.722
1657065614.726394,1.3_gnss_injection,0.397
1657065614.726394,1.2_update_frames_calculate_estimate,0.064
1657065614.726394,1.2_update_frames_state_copy,0.020
1657065614.726394,1.2_update_frames_sigma_p,0.029
1657065614.726394,1.2_update_frames,0.154
1657065614.699332,2.1_gnss_araim,0.887
1657065614.726394,2.3_dynamic_al,0.000
1657065614.726394,2.3_state_machine,0.000
1657065614.726394,2.3_integrity_total,0.945
1657065614.726394,1.2_odom_insert_frame,23.267
1657065609.826348,1.4_sub_map_insert,2.472
1657065614.826365,1.1_pointcloud_extract,0.012
1657065614.826365,1.1_cloud_preprocess,1.278
1657065614.826365,1.1_ros_callback_total,1.351
1657065614.826365,1.2_imu_integration,0.092
1657065614.826365,1.2_pointcloud_deskew,0.040
1657065614.826365,1.2_covariance_estimation,0.945
1657065614.826365,1.2_create_factors,0.025
1657065614.826365,1.2_smoother_update,20.151
1657065614.826365,1.3_gnss_injection,0.374
1657065614.826365,1.2_update_frames_calculate_estimate,0.064
1657065614.826365,1.2_update_frames_state_copy,0.018
1657065614.826365,1.2_update_frames_sigma_p,0.030
1657065614.826365,1.2_update_frames,0.151
1657065614.799285,2.1_gnss_araim,0.669
1657065614.826365,2.3_dynamic_al,0.000
1657065614.826365,2.3_state_machine,0.000
1657065614.826365,2.3_integrity_total,0.739
1657065614.826365,1.2_odom_insert_frame,23.959
1657065609.926219,1.4_sub_map_insert,1.416
1657065614.926354,1.1_pointcloud_extract,0.011
1657065614.926354,1.1_cloud_preprocess,1.261
1657065614.926354,1.1_ros_callback_total,1.342
1657065614.926354,1.2_imu_integration,0.075
1657065614.926354,1.2_pointcloud_deskew,0.047
1657065614.926354,1.2_covariance_estimation,0.386
1657065614.926354,1.2_create_factors,0.021
1657065614.926354,1.2_smoother_update,14.516
1657065614.926354,1.3_gnss_injection,0.292
1657065614.926354,1.2_update_frames_calculate_estimate,0.039
1657065614.926354,1.2_update_frames_state_copy,0.014
1657065614.926354,1.2_update_frames_sigma_p,0.022
1657065614.926354,1.2_update_frames,0.099
1657065614.899348,2.1_gnss_araim,0.686
1657065614.926354,2.3_dynamic_al,0.000
1657065614.926354,2.3_state_machine,0.000
1657065614.926354,2.3_integrity_total,0.719
1657065614.926354,1.2_odom_insert_frame,17.097
1657065610.026241,1.4_sub_map_insert,1.478
1657065615.026349,1.1_pointcloud_extract,0.011
1657065615.026349,1.1_cloud_preprocess,1.400
1657065615.026349,1.1_ros_callback_total,1.477
1657065615.026349,1.2_imu_integration,0.113
1657065615.026349,1.2_pointcloud_deskew,0.050
1657065615.026349,1.2_covariance_estimation,0.385
1657065615.026349,1.2_create_factors,0.021
1657065615.026349,1.2_smoother_update,14.608
1657065615.026349,1.3_gnss_injection,0.279
1657065615.026349,1.2_update_frames_calculate_estimate,0.039
1657065615.026349,1.2_update_frames_state_copy,0.014
1657065615.026349,1.2_update_frames_sigma_p,0.023
1657065615.026349,1.2_update_frames,0.099
1657065614.999344,2.1_gnss_araim,0.795
1657065615.026349,2.3_dynamic_al,0.000
1657065615.026349,2.3_state_machine,0.000
1657065615.026349,2.3_integrity_total,0.830
1657065615.026349,1.2_odom_insert_frame,17.327
1657065610.124359,1.4_sub_map_insert,1.385
1657065615.126342,1.1_pointcloud_extract,0.012
1657065615.126342,1.1_cloud_preprocess,1.394
1657065615.126342,1.1_ros_callback_total,1.480
1657065615.126342,1.2_imu_integration,0.092
1657065615.126342,1.2_pointcloud_deskew,0.038
1657065615.126342,1.2_covariance_estimation,0.509
1657065615.126342,1.2_create_factors,0.025
1657065615.126342,1.2_smoother_update,19.604
1657065615.126342,1.3_gnss_injection,0.379
1657065615.126342,1.2_update_frames_calculate_estimate,0.066
1657065615.126342,1.2_update_frames_state_copy,0.019
1657065615.126342,1.2_update_frames_sigma_p,0.029
1657065615.126342,1.2_update_frames,0.154
1657065615.099338,2.1_gnss_araim,0.833
1657065615.126342,2.3_dynamic_al,0.000
1657065615.126342,2.3_state_machine,0.000
1657065615.126342,2.3_integrity_total,0.898
1657065615.126342,1.2_odom_insert_frame,23.130
1657065615.226339,1.1_pointcloud_extract,0.009
1657065615.226339,1.1_cloud_preprocess,1.258
1657065615.226339,1.1_ros_callback_total,1.309
1657065615.226339,1.2_imu_integration,0.092
1657065615.226339,1.2_pointcloud_deskew,0.037
1657065615.226339,1.2_covariance_estimation,0.492
1657065615.226339,1.2_create_factors,0.024
1657065615.226339,1.2_smoother_update,2.025
1657065615.226339,1.3_gnss_injection,0.384
1657065615.226339,1.2_update_frames_calculate_estimate,0.059
1657065615.226339,1.2_update_frames_state_copy,0.016
1657065615.226339,1.2_update_frames_sigma_p,0.036
1657065615.226339,1.2_update_frames,0.145
1657065615.199339,2.1_gnss_araim,0.649
1657065615.226339,2.3_dynamic_al,0.000
1657065615.226339,2.3_state_machine,0.000
1657065615.226339,2.3_integrity_total,0.728
1657065615.226339,1.2_odom_insert_frame,5.256
1657065610.226358,1.4_sub_map_insert,1.703
1657065615.326341,1.1_pointcloud_extract,0.011
1657065615.326341,1.1_cloud_preprocess,1.288
1657065615.326341,1.1_ros_callback_total,1.368
1657065615.326341,1.2_imu_integration,0.090
1657065615.326341,1.2_pointcloud_deskew,0.039
1657065615.326341,1.2_covariance_estimation,0.486
1657065615.326341,1.2_create_factors,0.025
1657065615.326341,1.2_smoother_update,19.693
1657065615.326341,1.3_gnss_injection,0.358
1657065615.326341,1.2_update_frames_calculate_estimate,0.060
1657065615.326341,1.2_update_frames_state_copy,0.018
1657065615.326341,1.2_update_frames_sigma_p,0.028
1657065615.326341,1.2_update_frames,0.145
1657065615.299344,2.1_gnss_araim,0.789
1657065615.326341,2.3_dynamic_al,0.000
1657065615.326341,2.3_state_machine,0.000
1657065615.326341,2.3_integrity_total,0.857
1657065615.326341,1.2_odom_insert_frame,22.991
1657065610.326353,1.4_sub_map_insert,3.236
1657065615.426338,1.1_pointcloud_extract,0.010
1657065615.426338,1.1_cloud_preprocess,1.232
1657065615.426338,1.1_ros_callback_total,1.291
1657065615.426338,1.2_imu_integration,0.074
1657065615.426338,1.2_pointcloud_deskew,0.049
1657065615.426338,1.2_covariance_estimation,0.393
1657065615.426338,1.2_create_factors,0.025
1657065615.426338,1.2_smoother_update,14.723
1657065615.426338,1.3_gnss_injection,0.275
1657065615.426338,1.2_update_frames_calculate_estimate,0.039
1657065615.426338,1.2_update_frames_state_copy,0.014
1657065615.426338,1.2_update_frames_sigma_p,0.021
1657065615.426338,1.2_update_frames,0.096
1657065615.399350,2.1_gnss_araim,0.619
1657065615.426338,2.3_dynamic_al,0.000
1657065615.426338,2.3_state_machine,0.000
1657065615.426338,2.3_integrity_total,0.680
1657065615.426338,1.2_odom_insert_frame,17.254
1657065610.426355,1.4_sub_map_insert,6.053
1657065615.526500,1.1_pointcloud_extract,0.011
1657065615.526500,1.1_cloud_preprocess,1.348
1657065615.526500,1.1_ros_callback_total,1.423
1657065615.526500,1.2_imu_integration,0.090
1657065615.526500,1.2_pointcloud_deskew,0.038
1657065615.526500,1.2_covariance_estimation,0.492
1657065615.526500,1.2_create_factors,0.023
1657065615.526500,1.2_smoother_update,2.378
1657065615.526500,1.3_gnss_injection,0.366
1657065615.526500,1.2_update_frames_calculate_estimate,0.073
1657065615.526500,1.2_update_frames_state_copy,0.018
1657065615.526500,1.2_update_frames_sigma_p,0.063
1657065615.526500,1.2_update_frames,0.191
1657065615.499344,2.1_gnss_araim,0.655
1657065615.526500,2.3_dynamic_al,0.000
1657065615.526500,2.3_state_machine,0.000
1657065615.526500,2.3_integrity_total,0.718
1657065615.526500,1.2_odom_insert_frame,5.761
1657065610.626438,1.4_sub_map_insert,3.135
1657065615.626337,1.1_pointcloud_extract,0.011
1657065615.626337,1.1_cloud_preprocess,1.339
1657065615.626337,1.1_ros_callback_total,1.413
1657065615.626337,1.2_imu_integration,0.091
1657065615.626337,1.2_pointcloud_deskew,0.039
1657065615.626337,1.2_covariance_estimation,0.492
1657065615.626337,1.2_create_factors,0.025
1657065615.626337,1.2_smoother_update,2.314
1657065615.626337,1.3_gnss_injection,0.390
1657065615.626337,1.2_update_frames_calculate_estimate,0.073
1657065615.626337,1.2_update_frames_state_copy,0.017
1657065615.626337,1.2_update_frames_sigma_p,0.041
1657065615.626337,1.2_update_frames,0.171
1657065615.599345,2.1_gnss_araim,0.671
1657065615.626337,2.3_dynamic_al,0.000
1657065615.626337,2.3_state_machine,0.000
1657065615.626337,2.3_integrity_total,0.736
1657065615.626337,1.2_odom_insert_frame,5.748
1657065615.726341,1.1_pointcloud_extract,0.013
1657065615.726341,1.1_cloud_preprocess,1.223
1657065615.726341,1.1_ros_callback_total,1.297
1657065615.726341,1.2_imu_integration,0.092
1657065615.726341,1.2_pointcloud_deskew,0.038
1657065615.726341,1.2_covariance_estimation,0.484
1657065615.726341,1.2_create_factors,0.028
1657065615.726341,1.2_smoother_update,20.290
1657065615.726341,1.3_gnss_injection,0.382
1657065615.726341,1.2_update_frames_calculate_estimate,0.061
1657065615.726341,1.2_update_frames_state_copy,0.018
1657065615.726341,1.2_update_frames_sigma_p,0.028
1657065615.726341,1.2_update_frames,0.147
1657065615.699341,2.1_gnss_araim,0.856
1657065615.726341,2.3_dynamic_al,0.000
1657065615.726341,2.3_state_machine,0.000
1657065615.726341,2.3_integrity_total,0.910
1657065615.726341,1.2_odom_insert_frame,23.757
1657065610.727312,1.4_sub_map_insert,3.122
1657065615.826351,1.1_pointcloud_extract,0.009
1657065615.826351,1.1_cloud_preprocess,1.167
1657065615.826351,1.1_ros_callback_total,1.230
1657065615.826351,1.2_imu_integration,0.076
1657065615.826351,1.2_pointcloud_deskew,0.053
1657065615.826351,1.2_covariance_estimation,0.372
1657065615.826351,1.2_create_factors,0.024
1657065615.826351,1.2_smoother_update,1.870
1657065615.826351,1.3_gnss_injection,0.281
1657065615.826351,1.2_update_frames_calculate_estimate,0.042
1657065615.826351,1.2_update_frames_state_copy,0.013
1657065615.826351,1.2_update_frames_sigma_p,0.045
1657065615.826351,1.2_update_frames,0.124
1657065615.799342,2.1_gnss_araim,0.629
1657065615.826351,2.3_dynamic_al,0.000
1657065615.826351,2.3_state_machine,0.000
1657065615.826351,2.3_integrity_total,0.686
1657065615.826351,1.2_odom_insert_frame,4.468
1657065610.926326,1.4_sub_map_insert,1.704
1657065615.926331,1.1_pointcloud_extract,0.012
1657065615.926331,1.1_cloud_preprocess,1.332
1657065615.926331,1.1_ros_callback_total,1.400
1657065615.926331,1.2_imu_integration,0.091
1657065615.926331,1.2_pointcloud_deskew,0.038
1657065615.926331,1.2_covariance_estimation,0.502
1657065615.926331,1.2_create_factors,0.026
1657065615.926331,1.2_smoother_update,19.276
1657065615.926331,1.3_gnss_injection,0.367
1657065615.926331,1.2_update_frames_calculate_estimate,0.053
1657065615.926331,1.2_update_frames_state_copy,0.021
1657065615.926331,1.2_update_frames_sigma_p,0.026
1657065615.926331,1.2_update_frames,0.136
1657065615.899308,2.1_gnss_araim,0.791
1657065615.926331,2.3_dynamic_al,0.000
1657065615.926331,2.3_state_machine,0.000
1657065615.926331,2.3_integrity_total,0.840
1657065615.926331,1.2_odom_insert_frame,22.586
1657065611.026303,1.4_sub_map_insert,1.656
1657065616.026346,1.1_pointcloud_extract,0.010
1657065616.026346,1.1_cloud_preprocess,1.228
1657065616.026346,1.1_ros_callback_total,1.287
1657065616.026346,1.2_imu_integration,0.093
1657065616.026346,1.2_pointcloud_deskew,0.037
1657065616.026346,1.2_covariance_estimation,0.634
1657065616.026346,1.2_create_factors,0.027
1657065616.026346,1.2_smoother_update,19.726
1657065616.026346,1.3_gnss_injection,0.374
1657065616.026346,1.2_update_frames_calculate_estimate,0.055
1657065616.026346,1.2_update_frames_state_copy,0.019
1657065616.026346,1.2_update_frames_sigma_p,0.027
1657065616.026346,1.2_update_frames,0.136
1657065615.999294,2.1_gnss_araim,0.775
1657065616.026346,2.3_dynamic_al,0.000
1657065616.026346,2.3_state_machine,0.000
1657065616.026346,2.3_integrity_total,0.843
1657065616.026346,1.2_odom_insert_frame,23.187
1657065611.126342,1.4_sub_map_insert,1.659
1657065616.126356,1.1_pointcloud_extract,0.011
1657065616.126356,1.1_cloud_preprocess,1.355
1657065616.126356,1.1_ros_callback_total,1.432
1657065616.126356,1.2_imu_integration,0.092
1657065616.126356,1.2_pointcloud_deskew,0.038
1657065616.126356,1.2_covariance_estimation,0.487
1657065616.126356,1.2_create_factors,0.024
1657065616.126356,1.2_smoother_update,19.565
1657065616.126356,1.3_gnss_injection,0.361
1657065616.126356,1.2_update_frames_calculate_estimate,0.058
1657065616.126356,1.2_update_frames_state_copy,0.018
1657065616.126356,1.2_update_frames_sigma_p,0.028
1657065616.126356,1.2_update_frames,0.144
1657065616.099520,2.1_gnss_araim,0.829
1657065616.126356,2.3_dynamic_al,0.000
1657065616.126356,2.3_state_machine,0.000
1657065616.126356,2.3_integrity_total,0.933
1657065616.126356,1.2_odom_insert_frame,22.993
1657065611.226339,1.4_sub_map_insert,1.679
1657065616.226341,1.1_pointcloud_extract,0.009
1657065616.226341,1.1_cloud_preprocess,1.346
1657065616.226341,1.1_ros_callback_total,1.412
1657065616.226341,1.2_imu_integration,0.092
1657065616.226341,1.2_pointcloud_deskew,0.038
1657065616.226341,1.2_covariance_estimation,0.486
1657065616.226341,1.2_create_factors,0.027
1657065616.226341,1.2_smoother_update,19.818
1657065616.226341,1.3_gnss_injection,0.398
1657065616.226341,1.2_update_frames_calculate_estimate,0.066
1657065616.226341,1.2_update_frames_state_copy,0.019
1657065616.226341,1.2_update_frames_sigma_p,0.029
1657065616.226341,1.2_update_frames,0.151
1657065616.199341,2.1_gnss_araim,0.827
1657065616.226341,2.3_dynamic_al,0.000
1657065616.226341,2.3_state_machine,0.000
1657065616.226341,2.3_integrity_total,0.888
1657065616.226341,1.2_odom_insert_frame,23.377
1657065611.326336,1.4_sub_map_insert,1.704
1657065616.326283,1.1_pointcloud_extract,0.010
1657065616.326283,1.1_cloud_preprocess,1.333
1657065616.326283,1.1_ros_callback_total,1.409
1657065616.326283,1.2_imu_integration,0.093
1657065616.326283,1.2_pointcloud_deskew,0.038
1657065616.326283,1.2_covariance_estimation,0.475
1657065616.326283,1.2_create_factors,0.027
1657065616.326283,1.2_smoother_update,2.037
1657065616.326283,1.3_gnss_injection,0.384
1657065616.326283,1.2_update_frames_calculate_estimate,0.065
1657065616.326283,1.2_update_frames_state_copy,0.017
1657065616.326283,1.2_update_frames_sigma_p,0.038
1657065616.326283,1.2_update_frames,0.157
1657065616.299321,2.1_gnss_araim,0.629
1657065616.326283,2.3_dynamic_al,0.000
1657065616.326283,2.3_state_machine,0.000
1657065616.326283,2.3_integrity_total,0.688
1657065616.326283,1.2_odom_insert_frame,5.271
1657065616.426645,1.1_pointcloud_extract,0.012
1657065616.426645,1.1_cloud_preprocess,1.312
1657065616.426645,1.1_ros_callback_total,1.395
1657065616.426645,1.2_imu_integration,0.076
1657065616.426645,1.2_pointcloud_deskew,0.047
1657065616.426645,1.2_covariance_estimation,0.383
1657065616.426645,1.2_create_factors,0.019
1657065616.426645,1.2_smoother_update,1.787
1657065616.426645,1.3_gnss_injection,0.269
1657065616.426645,1.2_update_frames_calculate_estimate,0.040
1657065616.426645,1.2_update_frames_state_copy,0.013
1657065616.426645,1.2_update_frames_sigma_p,0.033
1657065616.426645,1.2_update_frames,0.110
1657065616.399286,2.1_gnss_araim,0.621
1657065616.426645,2.3_dynamic_al,0.000
1657065616.426645,2.3_state_machine,0.000
1657065616.426645,2.3_integrity_total,0.687
1657065616.426645,1.2_odom_insert_frame,4.324
1657065611.426341,1.4_sub_map_insert,3.235
1657065616.526367,1.1_pointcloud_extract,0.011
1657065616.526367,1.1_cloud_preprocess,1.301
1657065616.526367,1.1_ros_callback_total,1.381
1657065616.526367,1.2_imu_integration,0.091
1657065616.526367,1.2_pointcloud_deskew,0.038
1657065616.526367,1.2_covariance_estimation,0.490
1657065616.526367,1.2_create_factors,0.025
1657065616.526367,1.2_smoother_update,20.034
1657065616.526367,1.3_gnss_injection,0.372
1657065616.526367,1.2_update_frames_calculate_estimate,0.055
1657065616.526367,1.2_update_frames_state_copy,0.018
1657065616.526367,1.2_update_frames_sigma_p,0.027
1657065616.526367,1.2_update_frames,0.136
1657065616.499294,2.1_gnss_araim,0.837
1657065616.526367,2.3_dynamic_al,0.000
1657065616.526367,2.3_state_machine,0.000
1657065616.526367,2.3_integrity_total,0.903
1657065616.526367,1.2_odom_insert_frame,23.397
1657065611.626337,1.4_sub_map_insert,1.749
1657065616.626341,1.1_pointcloud_extract,0.012
1657065616.626341,1.1_cloud_preprocess,1.350
1657065616.626341,1.1_ros_callback_total,1.423
1657065616.626341,1.2_imu_integration,0.090
1657065616.626341,1.2_pointcloud_deskew,0.038
1657065616.626341,1.2_covariance_estimation,0.487
1657065616.626341,1.2_create_factors,0.026
1657065616.626341,1.2_smoother_update,19.778
1657065616.626341,1.3_gnss_injection,0.399
1657065616.626341,1.2_update_frames_calculate_estimate,0.068
1657065616.626341,1.2_update_frames_state_copy,0.019
1657065616.626341,1.2_update_frames_sigma_p,0.029
1657065616.626341,1.2_update_frames,0.155
1657065616.599370,2.1_gnss_araim,0.864
1657065616.626341,2.3_dynamic_al,0.000
1657065616.626341,2.3_state_machine,0.000
1657065616.626341,2.3_integrity_total,0.927
1657065616.626341,1.2_odom_insert_frame,23.353
1657065616.726341,1.1_pointcloud_extract,0.009
1657065616.726341,1.1_cloud_preprocess,1.240
1657065616.726341,1.1_ros_callback_total,1.290
1657065616.726341,1.2_imu_integration,0.090
1657065616.726341,1.2_pointcloud_deskew,0.037
1657065616.726341,1.2_covariance_estimation,0.614
1657065616.726341,1.2_create_factors,0.027
1657065616.726341,1.2_smoother_update,2.267
1657065616.726341,1.3_gnss_injection,0.401
1657065616.726341,1.2_update_frames_calculate_estimate,0.064
1657065616.726341,1.2_update_frames_state_copy,0.017
1657065616.726341,1.2_update_frames_sigma_p,0.039
1657065616.726341,1.2_update_frames,0.156
1657065616.699431,2.1_gnss_araim,0.761
1657065616.726341,2.3_dynamic_al,0.000
1657065616.726341,2.3_state_machine,0.000
1657065616.726341,2.3_integrity_total,0.827
1657065616.726341,1.2_odom_insert_frame,5.770
1657065611.726442,1.4_sub_map_insert,3.206
1657065616.826395,1.1_pointcloud_extract,0.011
1657065616.826395,1.1_cloud_preprocess,1.351
1657065616.826395,1.1_ros_callback_total,1.423
1657065616.826395,1.2_imu_integration,0.081
1657065616.826395,1.2_pointcloud_deskew,0.049
1657065616.826395,1.2_covariance_estimation,0.394
1657065616.826395,1.2_create_factors,0.021
1657065616.826395,1.2_smoother_update,1.778
1657065616.826395,1.3_gnss_injection,0.272
1657065616.826395,1.2_update_frames_calculate_estimate,0.042
1657065616.826395,1.2_update_frames_state_copy,0.013
1657065616.826395,1.2_update_frames_sigma_p,0.034
1657065616.826395,1.2_update_frames,0.113
1657065616.799341,2.1_gnss_araim,0.644
1657065616.826395,2.3_dynamic_al,0.000
1657065616.826395,2.3_state_machine,0.000
1657065616.826395,2.3_integrity_total,0.710
1657065616.826395,1.2_odom_insert_frame,4.387
1657065611.926338,1.4_sub_map_insert,1.750
1657065616.926354,1.1_pointcloud_extract,0.011
1657065616.926354,1.1_cloud_preprocess,1.287
1657065616.926354,1.1_ros_callback_total,1.370
1657065616.926354,1.2_imu_integration,0.091
1657065616.926354,1.2_pointcloud_deskew,0.040
1657065616.926354,1.2_covariance_estimation,0.507
1657065616.926354,1.2_create_factors,0.025
1657065616.926354,1.2_smoother_update,22.034
1657065616.926354,1.3_gnss_injection,0.451
1657065616.926354,1.2_update_frames_calculate_estimate,0.090
1657065616.926354,1.2_update_frames_state_copy,0.020
1657065616.926354,1.2_update_frames_sigma_p,0.043
1657065616.926354,1.2_update_frames,0.220
1657065616.899340,2.1_gnss_araim,1.529
1657065616.926354,2.3_dynamic_al,0.000
1657065616.926354,2.3_state_machine,0.000
1657065616.926354,2.3_integrity_total,1.602
1657065616.926354,1.2_odom_insert_frame,26.666
1657065612.026346,1.4_sub_map_insert,1.985
1657065617.026344,1.1_pointcloud_extract,0.012
1657065617.026344,1.1_cloud_preprocess,1.329
1657065617.026344,1.1_ros_callback_total,1.404
1657065617.026344,1.2_imu_integration,0.092
1657065617.026344,1.2_pointcloud_deskew,0.038
1657065617.026344,1.2_covariance_estimation,0.662
1657065617.026344,1.2_create_factors,0.027
1657065617.026344,1.2_smoother_update,2.165
1657065617.026344,1.3_gnss_injection,0.426
1657065617.026344,1.2_update_frames_calculate_estimate,0.079
1657065617.026344,1.2_update_frames_state_copy,0.018
1657065617.026344,1.2_update_frames_sigma_p,0.044
1657065617.026344,1.2_update_frames,0.187
1657065616.999401,2.1_gnss_araim,0.626
1657065617.026344,2.3_dynamic_al,0.000
1657065617.026344,2.3_state_machine,0.000
1657065617.026344,2.3_integrity_total,0.696
1657065617.026344,1.2_odom_insert_frame,5.841
1657065612.126341,1.4_sub_map_insert,1.769
1657065617.127278,1.1_pointcloud_extract,0.011
1657065617.127278,1.1_cloud_preprocess,1.458
1657065617.127278,1.1_ros_callback_total,1.539
1657065617.127278,1.2_imu_integration,0.090
1657065617.127278,1.2_pointcloud_deskew,0.039
1657065617.127278,1.2_covariance_estimation,0.503
1657065617.127278,1.2_create_factors,0.026
1657065617.127278,1.2_smoother_update,2.345
1657065617.127278,1.3_gnss_injection,0.384
1657065617.127278,1.2_update_frames_calculate_estimate,0.070
1657065617.127278,1.2_update_frames_state_copy,0.018
1657065617.127278,1.2_update_frames_sigma_p,0.049
1657065617.127278,1.2_update_frames,0.180
1657065617.099277,2.1_gnss_araim,0.651
1657065617.127278,2.3_dynamic_al,0.000
1657065617.127278,2.3_state_machine,0.000
1657065617.127278,2.3_integrity_total,0.703
1657065617.127278,1.2_odom_insert_frame,5.830
1657065612.226290,1.4_sub_map_insert,1.811
1657065617.226352,1.1_pointcloud_extract,0.011
1657065617.226352,1.1_cloud_preprocess,1.371
1657065617.226352,1.1_ros_callback_total,1.452
1657065617.226352,1.2_imu_integration,0.091
1657065617.226352,1.2_pointcloud_deskew,0.040
1657065617.226352,1.2_covariance_estimation,0.499
1657065617.226352,1.2_create_factors,0.024
1657065617.226352,1.2_smoother_update,19.536
1657065617.226352,1.3_gnss_injection,0.360
1657065617.226352,1.2_update_frames_calculate_estimate,0.059
1657065617.226352,1.2_update_frames_state_copy,0.018
1657065617.226352,1.2_update_frames_sigma_p,0.028
1657065617.226352,1.2_update_frames,0.142
1657065617.199344,2.1_gnss_araim,0.851
1657065617.226352,2.3_dynamic_al,0.000
1657065617.226352,2.3_state_machine,0.000
1657065617.226352,2.3_integrity_total,0.916
1657065617.226352,1.2_odom_insert_frame,22.879
1657065612.326328,1.4_sub_map_insert,1.738
1657065617.326338,1.1_pointcloud_extract,0.012
1657065617.326338,1.1_cloud_preprocess,1.339
1657065617.326338,1.1_ros_callback_total,1.413
1657065617.326338,1.2_imu_integration,0.089
1657065617.326338,1.2_pointcloud_deskew,0.039
1657065617.326338,1.2_covariance_estimation,0.499
