stamp,module,elapsed_ms
1657065606.131275,1.1_pointcloud_extract,0.012
1657065606.131275,1.1_cloud_preprocess,1.385
1657065606.131275,1.1_ros_callback_total,1.468
1657065606.131275,1.2_imu_integration,0.073
1657065606.131275,1.2_pointcloud_deskew,0.047
1657065606.131275,1.2_covariance_estimation,0.603
1657065606.131275,1.2_create_factors,0.012
1657065606.131275,1.2_smoother_update,0.970
1657065606.131275,1.3_gnss_injection,0.236
1657065606.131275,1.2_update_frames_calculate_estimate,0.019
1657065606.131275,1.2_update_frames_state_copy,0.007
1657065606.131275,1.2_update_frames_sigma_p,0.029
1657065606.131275,1.2_update_frames,0.077
1657065606.113284,2.1_gnss_araim,0.630
1657065606.131275,2.3_dynamic_al,0.000
1657065606.131275,2.3_state_machine,0.000
1657065606.131275,2.3_integrity_total,0.685
1657065606.131275,1.2_odom_insert_frame,3.372
1657065606.231275,1.1_pointcloud_extract,0.010
1657065606.231275,1.1_cloud_preprocess,1.357
1657065606.231275,1.1_ros_callback_total,1.430
1657065606.231275,1.2_imu_integration,0.073
1657065606.231275,1.2_pointcloud_deskew,0.046
1657065606.231275,1.2_covariance_estimation,0.634
1657065606.231275,1.2_create_factors,0.013
1657065606.231275,1.2_smoother_update,1.000
1657065606.231275,1.3_gnss_injection,0.242
1657065606.231275,1.2_update_frames_calculate_estimate,0.020
1657065606.231275,1.2_update_frames_state_copy,0.007
1657065606.231275,1.2_update_frames_sigma_p,0.030
1657065606.231275,1.2_update_frames,0.073
1657065606.213305,2.1_gnss_araim,0.604
1657065606.231275,2.3_dynamic_al,0.000
1657065606.231275,2.3_state_machine,0.000
1657065606.231275,2.3_integrity_total,0.660
1657065606.231275,1.2_odom_insert_frame,3.307
1657065606.331276,1.1_pointcloud_extract,0.009
1657065606.331276,1.1_cloud_preprocess,1.274
1657065606.331276,1.1_ros_callback_total,1.336
1657065606.331276,1.2_imu_integration,0.092
1657065606.331276,1.2_pointcloud_deskew,0.054
1657065606.331276,1.2_covariance_estimation,1.018
1657065606.331276,1.2_create_factors,0.016
1657065606.331276,1.2_smoother_update,1.268
1657065606.331276,1.3_gnss_injection,0.329
1657065606.331276,1.2_update_frames_calculate_estimate,0.027
1657065606.331276,1.2_update_frames_state_copy,0.010
1657065606.331276,1.2_update_frames_sigma_p,0.035
1657065606.331276,1.2_update_frames,0.099
1657065606.313281,2.1_gnss_araim,0.607
1657065606.331276,2.3_dynamic_al,0.000
1657065606.331276,2.3_state_machine,0.000
1657065606.331276,2.3_integrity_total,0.664
1657065606.331276,1.2_odom_insert_frame,4.428
1657065606.431275,1.1_pointcloud_extract,0.011
1657065606.431275,1.1_cloud_preprocess,1.343
1657065606.431275,1.1_ros_callback_total,1.434
1657065606.431275,1.2_imu_integration,0.093
1657065606.431275,1.2_pointcloud_deskew,0.038
1657065606.431275,1.2_covariance_estimation,0.596
1657065606.431275,1.2_create_factors,0.014
1657065606.431275,1.2_smoother_update,1.282
1657065606.431275,1.3_gnss_injection,0.331
1657065606.431275,1.2_update_frames_calculate_estimate,0.029
1657065606.431275,1.2_update_frames_state_copy,0.010
1657065606.431275,1.2_update_frames_sigma_p,0.033
1657065606.431275,1.2_update_frames,0.099
1657065606.413291,2.1_gnss_araim,0.608
1657065606.431275,2.3_dynamic_al,0.000
1657065606.431275,2.3_state_machine,0.000
1657065606.431275,2.3_integrity_total,0.674
1657065606.431275,1.2_odom_insert_frame,3.906
1657065606.531275,1.1_pointcloud_extract,0.009
1657065606.531275,1.1_cloud_preprocess,1.288
1657065606.531275,1.1_ros_callback_total,1.361
1657065606.531275,1.2_imu_integration,0.090
1657065606.531275,1.2_pointcloud_deskew,0.037
1657065606.531275,1.2_covariance_estimation,0.671
1657065606.531275,1.2_create_factors,0.015
1657065606.531275,1.2_smoother_update,13.462
1657065606.531275,1.3_gnss_injection,0.496
1657065606.531275,1.2_update_frames_calculate_estimate,0.034
1657065606.531275,1.2_update_frames_state_copy,0.011
1657065606.531275,1.2_update_frames_sigma_p,0.093
1657065606.531275,1.2_update_frames,0.172
1657065606.513280,2.1_gnss_araim,1.142
1657065606.531275,2.3_dynamic_al,0.000
1657065606.531275,2.3_state_machine,0.000
1657065606.531275,2.3_integrity_total,1.208
1657065606.531275,1.2_odom_insert_frame,17.394
1657065606.631273,1.1_pointcloud_extract,0.011
1657065606.631273,1.1_cloud_preprocess,1.344
1657065606.631273,1.1_ros_callback_total,1.420
1657065606.631273,1.2_imu_integration,0.155
1657065606.631273,1.2_pointcloud_deskew,0.037
1657065606.631273,1.2_covariance_estimation,0.698
1657065606.631273,1.2_create_factors,0.015
1657065606.631273,1.2_smoother_update,12.881
1657065606.631273,1.3_gnss_injection,0.383
1657065606.631273,1.2_update_frames_calculate_estimate,0.036
1657065606.631273,1.2_update_frames_state_copy,0.013
1657065606.631273,1.2_update_frames_sigma_p,0.035
1657065606.631273,1.2_update_frames,0.113
1657065606.613285,2.1_gnss_araim,0.724
1657065606.631273,2.3_dynamic_al,0.000
1657065606.631273,2.3_state_machine,0.000
1657065606.631273,2.3_integrity_total,0.769
1657065606.631273,1.2_odom_insert_frame,15.962
1657065606.731273,1.1_pointcloud_extract,0.011
1657065606.731273,1.1_cloud_preprocess,1.351
1657065606.731273,1.1_ros_callback_total,1.434
1657065606.731273,1.2_imu_integration,0.089
1657065606.731273,1.2_pointcloud_deskew,0.039
1657065606.731273,1.2_covariance_estimation,0.742
1657065606.731273,1.2_create_factors,0.016
1657065606.731273,1.2_smoother_update,1.379
1657065606.731273,1.3_gnss_injection,0.326
1657065606.731273,1.2_update_frames_calculate_estimate,0.031
1657065606.731273,1.2_update_frames_state_copy,0.011
1657065606.731273,1.2_update_frames_sigma_p,0.034
1657065606.731273,1.2_update_frames,0.103
1657065606.713286,2.1_gnss_araim,0.613
1657065606.731273,2.3_dynamic_al,0.000
1657065606.731273,2.3_state_machine,0.000
1657065606.731273,2.3_integrity_total,0.666
1657065606.731273,1.2_odom_insert_frame,4.166
1657065606.831275,1.1_pointcloud_extract,0.011
1657065606.831275,1.1_cloud_preprocess,1.329
1657065606.831275,1.1_ros_callback_total,1.417
1657065606.831275,1.2_imu_integration,0.092
1657065606.831275,1.2_pointcloud_deskew,0.038
1657065606.831275,1.2_covariance_estimation,0.998
1657065606.831275,1.2_create_factors,0.017
1657065606.831275,1.2_smoother_update,1.428
1657065606.831275,1.3_gnss_injection,0.329
1657065606.831275,1.2_update_frames_calculate_estimate,0.032
1657065606.831275,1.2_update_frames_state_copy,0.011
1657065606.831275,1.2_update_frames_sigma_p,0.034
1657065606.831275,1.2_update_frames,0.105
1657065606.813277,2.1_gnss_araim,0.661
1657065606.831275,2.3_dynamic_al,0.000
1657065606.831275,2.3_state_machine,0.000
1657065606.831275,2.3_integrity_total,0.723
1657065606.831275,1.2_odom_insert_frame,4.674
1657065606.931279,1.1_pointcloud_extract,0.009
1657065606.931279,1.1_cloud_preprocess,1.234
1657065606.931279,1.1_ros_callback_total,1.306
1657065606.931279,1.2_imu_integration,0.089
1657065606.931279,1.2_pointcloud_deskew,0.051
1657065606.931279,1.2_covariance_estimation,0.710
1657065606.931279,1.2_create_factors,0.015
1657065606.931279,1.2_smoother_update,1.409
1657065606.931279,1.3_gnss_injection,0.334
1657065606.931279,1.2_update_frames_calculate_estimate,0.033
1657065606.931279,1.2_update_frames_state_copy,0.011
1657065606.931279,1.2_update_frames_sigma_p,0.035
1657065606.931279,1.2_update_frames,0.107
1657065606.913274,2.1_gnss_araim,0.653
1657065606.931279,2.3_dynamic_al,0.000
1657065606.931279,2.3_state_machine,0.000
1657065606.931279,2.3_integrity_total,0.714
1657065606.931279,1.2_odom_insert_frame,4.401
1657065607.031273,1.1_pointcloud_extract,0.010
1657065607.031273,1.1_cloud_preprocess,1.386
1657065607.031273,1.1_ros_callback_total,1.477
1657065607.031273,1.2_imu_integration,0.091
1657065607.031273,1.2_pointcloud_deskew,0.038
1657065607.031273,1.2_covariance_estimation,0.749
1657065607.031273,1.2_create_factors,0.015
1657065607.031273,1.2_smoother_update,1.472
1657065607.031273,1.3_gnss_injection,0.385
1657065607.031273,1.2_update_frames_calculate_estimate,0.033
1657065607.031273,1.2_update_frames_state_copy,0.012
1657065607.031273,1.2_update_frames_sigma_p,0.036
1657065607.031273,1.2_update_frames,0.110
1657065607.013279,2.1_gnss_araim,0.634
1657065607.031273,2.3_dynamic_al,0.000
1657065607.031273,2.3_state_machine,0.000
1657065607.031273,2.3_integrity_total,0.697
1657065607.031273,1.2_odom_insert_frame,4.441
1657065607.131273,1.1_pointcloud_extract,0.012
1657065607.131273,1.1_cloud_preprocess,1.408
1657065607.131273,1.1_ros_callback_total,1.482
1657065607.131273,1.2_imu_integration,0.092
1657065607.131273,1.2_pointcloud_deskew,0.037
1657065607.131273,1.2_covariance_estimation,0.895
1657065607.131273,1.2_create_factors,0.016
1657065607.131273,1.2_smoother_update,16.991
1657065607.131273,1.3_gnss_injection,0.565
1657065607.131273,1.2_update_frames_calculate_estimate,0.062
1657065607.131273,1.2_update_frames_state_copy,0.016
1657065607.131273,1.2_update_frames_sigma_p,3.062
1657065607.131273,1.2_update_frames,3.212
1657065607.113281,2.1_gnss_araim,1.100
1657065607.131273,2.3_dynamic_al,0.000
1657065607.131273,2.3_state_machine,0.000
1657065607.131273,2.3_integrity_total,1.173
1657065607.131273,1.2_odom_insert_frame,49.983
1657065607.231276,1.1_pointcloud_extract,0.011
1657065607.231276,1.1_cloud_preprocess,1.366
1657065607.231276,1.1_ros_callback_total,1.442
1657065607.231276,1.2_imu_integration,0.090
1657065607.231276,1.2_pointcloud_deskew,0.037
1657065607.231276,1.2_covariance_estimation,0.500
1657065607.231276,1.2_create_factors,0.016
1657065607.231276,1.2_smoother_update,16.198
1657065607.231276,1.3_gnss_injection,0.396
1657065607.231276,1.2_update_frames_calculate_estimate,0.049
1657065607.231276,1.2_update_frames_state_copy,0.016
1657065607.231276,1.2_update_frames_sigma_p,0.038
1657065607.231276,1.2_update_frames,0.137
1657065607.213289,2.1_gnss_araim,0.673
1657065607.231276,2.3_dynamic_al,0.000
1657065607.231276,2.3_state_machine,0.000
1657065607.231276,2.3_integrity_total,0.730
1657065607.231276,1.2_odom_insert_frame,19.150
1657065607.331332,1.1_pointcloud_extract,0.009
1657065607.331332,1.1_cloud_preprocess,1.279
1657065607.331332,1.1_ros_callback_total,1.328
1657065607.331332,1.2_imu_integration,0.073
1657065607.331332,1.2_pointcloud_deskew,0.048
1657065607.331332,1.2_covariance_estimation,0.380
1657065607.331332,1.2_create_factors,0.012
1657065607.331332,1.2_smoother_update,1.267
1657065607.331332,1.3_gnss_injection,0.249
1657065607.331332,1.2_update_frames_calculate_estimate,0.029
1657065607.331332,1.2_update_frames_state_copy,0.010
1657065607.331332,1.2_update_frames_sigma_p,0.030
1657065607.331332,1.2_update_frames,0.087
1657065607.313236,2.1_gnss_araim,0.604
1657065607.331332,2.3_dynamic_al,0.000
1657065607.331332,2.3_state_machine,0.000
1657065607.331332,2.3_integrity_total,0.659
1657065607.331332,1.2_odom_insert_frame,3.421
1657065607.431259,1.1_pointcloud_extract,0.012
1657065607.431259,1.1_cloud_preprocess,1.355
1657065607.431259,1.1_ros_callback_total,1.432
1657065607.431259,1.2_imu_integration,0.090
1657065607.431259,1.2_pointcloud_deskew,0.040
1657065607.431259,1.2_covariance_estimation,0.705
1657065607.431259,1.2_create_factors,0.015
1657065607.431259,1.2_smoother_update,1.570
1657065607.431259,1.3_gnss_injection,0.343
1657065607.431259,1.2_update_frames_calculate_estimate,0.040
1657065607.431259,1.2_update_frames_state_copy,0.013
1657065607.431259,1.2_update_frames_sigma_p,0.036
1657065607.431259,1.2_update_frames,0.118
1657065607.413301,2.1_gnss_araim,0.621
1657065607.431259,2.3_dynamic_al,0.000
1657065607.431259,2.3_state_machine,0.000
1657065607.431259,2.3_integrity_total,0.685
1657065607.431259,1.2_odom_insert_frame,4.511
1657065607.531364,1.1_pointcloud_extract,0.011
1657065607.531364,1.1_cloud_preprocess,1.419
1657065607.531364,1.1_ros_callback_total,1.492
1657065607.531364,1.2_imu_integration,0.090
1657065607.531364,1.2_pointcloud_deskew,0.039
1657065607.531364,1.2_covariance_estimation,0.750
1657065607.531364,1.2_create_factors,0.016
1657065607.531364,1.2_smoother_update,1.634
1657065607.531364,1.3_gnss_injection,0.347
1657065607.531364,1.2_update_frames_calculate_estimate,0.040
1657065607.531364,1.2_update_frames_state_copy,0.013
1657065607.531364,1.2_update_frames_sigma_p,0.037
1657065607.531364,1.2_update_frames,0.119
1657065607.513261,2.1_gnss_araim,0.663
1657065607.531364,2.3_dynamic_al,0.000
1657065607.531364,2.3_state_machine,0.000
1657065607.531364,2.3_integrity_total,0.721
1657065607.531364,1.2_odom_insert_frame,4.776
1657065607.631275,1.1_pointcloud_extract,0.011
1657065607.631275,1.1_cloud_preprocess,1.337
1657065607.631275,1.1_ros_callback_total,1.410
1657065607.631275,1.2_imu_integration,0.090
1657065607.631275,1.2_pointcloud_deskew,0.039
1657065607.631275,1.2_covariance_estimation,0.884
1657065607.631275,1.2_create_factors,0.015
1657065607.631275,1.2_smoother_update,1.629
1657065607.631275,1.3_gnss_injection,0.355
1657065607.631275,1.2_update_frames_calculate_estimate,0.042
1657065607.631275,1.2_update_frames_state_copy,0.014
1657065607.631275,1.2_update_frames_sigma_p,0.040
1657065607.631275,1.2_update_frames,0.127
1657065607.613275,2.1_gnss_araim,0.711
1657065607.631275,2.3_dynamic_al,0.000
1657065607.631275,2.3_state_machine,0.000
1657065607.631275,2.3_integrity_total,0.774
1657065607.631275,1.2_odom_insert_frame,4.922
1657065607.731281,1.1_pointcloud_extract,0.010
1657065607.731281,1.1_cloud_preprocess,1.341
1657065607.731281,1.1_ros_callback_total,1.407
1657065607.731281,1.2_imu_integration,0.091
1657065607.731281,1.2_pointcloud_deskew,0.039
1657065607.731281,1.2_covariance_estimation,0.731
1657065607.731281,1.2_create_factors,0.015
1657065607.731281,1.2_smoother_update,20.917
1657065607.731281,1.3_gnss_injection,0.584
1657065607.731281,1.2_update_frames_calculate_estimate,0.055
1657065607.731281,1.2_update_frames_state_copy,0.015
1657065607.731281,1.2_update_frames_sigma_p,0.244
1657065607.731281,1.2_update_frames,0.358
1657065607.713277,2.1_gnss_araim,0.637
1657065607.731281,2.3_dynamic_al,0.000
1657065607.731281,2.3_state_machine,0.000
1657065607.731281,2.3_integrity_total,0.710
1657065607.731281,1.2_odom_insert_frame,25.898
1657065607.830276,1.1_pointcloud_extract,0.011
1657065607.830276,1.1_cloud_preprocess,1.367
1657065607.830276,1.1_ros_callback_total,1.440
1657065607.830276,1.2_imu_integration,0.105
1657065607.830276,1.2_pointcloud_deskew,0.048
1657065607.830276,1.2_covariance_estimation,0.321
1657065607.830276,1.2_create_factors,0.012
1657065607.830276,1.2_smoother_update,16.336
1657065607.830276,1.3_gnss_injection,0.300
1657065607.830276,1.2_update_frames_calculate_estimate,0.034
1657065607.830276,1.2_update_frames_state_copy,0.012
1657065607.830276,1.2_update_frames_sigma_p,0.030
1657065607.830276,1.2_update_frames,0.096
1657065607.813300,2.1_gnss_araim,0.837
1657065607.830276,2.3_dynamic_al,0.000
1657065607.830276,2.3_state_machine,0.000
1657065607.830276,2.3_integrity_total,0.870
1657065607.830276,1.2_odom_insert_frame,18.879
1657065607.930274,1.1_pointcloud_extract,0.011
1657065607.930274,1.1_cloud_preprocess,1.344
1657065607.930274,1.1_ros_callback_total,1.404
1657065607.930274,1.2_imu_integration,0.116
1657065607.930274,1.2_pointcloud_deskew,0.040
1657065607.930274,1.2_covariance_estimation,0.699
1657065607.930274,1.2_create_factors,0.016
1657065607.930274,1.2_smoother_update,1.706
1657065607.930274,1.3_gnss_injection,0.358
1657065607.930274,1.2_update_frames_calculate_estimate,0.045
1657065607.930274,1.2_update_frames_state_copy,0.015
1657065607.930274,1.2_update_frames_sigma_p,0.037
1657065607.930274,1.2_update_frames,0.127
1657065607.913275,2.1_gnss_araim,0.637
1657065607.930274,2.3_dynamic_al,0.000
1657065607.930274,2.3_state_machine,0.000
1657065607.930274,2.3_integrity_total,0.696
1657065607.930274,1.2_odom_insert_frame,4.804
1657065608.031242,1.1_pointcloud_extract,0.011
1657065608.031242,1.1_cloud_preprocess,1.396
1657065608.031242,1.1_ros_callback_total,1.472
1657065608.031242,1.2_imu_integration,0.093
1657065608.031242,1.2_pointcloud_deskew,0.040
1657065608.031242,1.2_covariance_estimation,0.893
1657065608.031242,1.2_create_factors,0.016
1657065608.031242,1.2_smoother_update,1.813
1657065608.031242,1.3_gnss_injection,0.368
1657065608.031242,1.2_update_frames_calculate_estimate,0.042
1657065608.031242,1.2_update_frames_state_copy,0.015
1657065608.031242,1.2_update_frames_sigma_p,0.036
1657065608.031242,1.2_update_frames,0.123
1657065608.012232,2.1_gnss_araim,0.629
1657065608.031242,2.3_dynamic_al,0.000
1657065608.031242,2.3_state_machine,0.000
1657065608.031242,2.3_integrity_total,0.686
1657065608.031242,1.2_odom_insert_frame,5.188
1657065608.131356,1.1_pointcloud_extract,0.010
1657065608.131356,1.1_cloud_preprocess,1.309
1657065608.131356,1.1_ros_callback_total,1.374
1657065608.131356,1.2_imu_integration,0.089
1657065608.131356,1.2_pointcloud_deskew,0.040
1657065608.131356,1.2_covariance_estimation,0.792
1657065608.131356,1.2_create_factors,0.017
1657065608.131356,1.2_smoother_update,1.736
1657065608.131356,1.3_gnss_injection,0.358
1657065608.131356,1.2_update_frames_calculate_estimate,0.044
1657065608.131356,1.2_update_frames_state_copy,0.015
1657065608.131356,1.2_update_frames_sigma_p,0.037
1657065608.131356,1.2_update_frames,0.126
1657065608.113258,2.1_gnss_araim,0.609
1657065608.131356,2.3_dynamic_al,0.000
1657065608.131356,2.3_state_machine,0.000
1657065608.131356,2.3_integrity_total,0.665
1657065608.131356,1.2_odom_insert_frame,4.960
1657065608.231241,1.1_pointcloud_extract,0.010
1657065608.231241,1.1_cloud_preprocess,1.288
1657065608.231241,1.1_ros_callback_total,1.371
1657065608.231241,1.2_imu_integration,0.094
1657065608.231241,1.2_pointcloud_deskew,0.041
1657065608.231241,1.2_covariance_estimation,0.748
1657065608.231241,1.2_create_factors,0.014
1657065608.231241,1.2_smoother_update,1.799
1657065608.231241,1.3_gnss_injection,0.362
1657065608.231241,1.2_update_frames_calculate_estimate,0.050
1657065608.231241,1.2_update_frames_state_copy,0.015
1657065608.231241,1.2_update_frames_sigma_p,0.038
1657065608.231241,1.2_update_frames,0.137
1657065608.213217,2.1_gnss_araim,0.721
1657065608.231241,2.3_dynamic_al,0.000
1657065608.231241,2.3_state_machine,0.000
1657065608.231241,2.3_integrity_total,0.775
1657065608.231241,1.2_odom_insert_frame,5.063
1657065608.330374,1.1_pointcloud_extract,0.011
1657065608.330374,1.1_cloud_preprocess,1.378
1657065608.330374,1.1_ros_callback_total,1.456
1657065608.330374,1.2_imu_integration,0.089
1657065608.330374,1.2_pointcloud_deskew,0.040
1657065608.330374,1.2_covariance_estimation,0.912
1657065608.330374,1.2_create_factors,0.016
1657065608.330374,1.2_smoother_update,1.772
1657065608.330374,1.3_gnss_injection,0.357
1657065608.330374,1.2_update_frames_calculate_estimate,0.050
1657065608.330374,1.2_update_frames_state_copy,0.016
1657065608.330374,1.2_update_frames_sigma_p,0.040
1657065608.330374,1.2_update_frames,0.138
1657065608.313217,2.1_gnss_araim,0.725
1657065608.330374,2.3_dynamic_al,0.000
1657065608.330374,2.3_state_machine,0.000
1657065608.330374,2.3_integrity_total,0.784
1657065608.330374,1.2_odom_insert_frame,5.327
1657065608.431224,1.1_pointcloud_extract,0.009
1657065608.431224,1.1_cloud_preprocess,1.325
1657065608.431224,1.1_ros_callback_total,1.388
1657065608.431224,1.2_imu_integration,0.090
1657065608.431224,1.2_pointcloud_deskew,0.040
1657065608.431224,1.2_covariance_estimation,0.750
1657065608.431224,1.2_create_factors,0.014
1657065608.431224,1.2_smoother_update,26.670
1657065608.431224,1.3_gnss_injection,0.638
1657065608.431224,1.2_update_frames_calculate_estimate,0.070
1657065608.431224,1.2_update_frames_state_copy,0.019
1657065608.431224,1.2_update_frames_sigma_p,1.093
1657065608.431224,1.2_update_frames,1.232
1657065608.413318,2.1_gnss_araim,0.763
1657065608.431224,2.3_dynamic_al,0.000
1657065608.431224,2.3_state_machine,0.000
1657065608.431224,2.3_integrity_total,0.831
1657065608.431224,1.2_odom_insert_frame,38.254
1657065608.531281,1.1_pointcloud_extract,0.011
1657065608.531281,1.1_cloud_preprocess,1.340
1657065608.531281,1.1_ros_callback_total,1.422
1657065608.531281,1.2_imu_integration,0.092
1657065608.531281,1.2_pointcloud_deskew,0.038
1657065608.531281,1.2_covariance_estimation,0.500
1657065608.531281,1.2_create_factors,0.016
1657065608.531281,1.2_smoother_update,28.408
1657065608.531281,1.3_gnss_injection,0.384
1657065608.531281,1.2_update_frames_calculate_estimate,0.063
1657065608.531281,1.2_update_frames_state_copy,0.018
1657065608.531281,1.2_update_frames_sigma_p,0.936
1657065608.531281,1.2_update_frames,1.067
1657065608.513275,2.1_gnss_araim,0.814
1657065608.531281,2.3_dynamic_al,0.000
1657065608.531281,2.3_state_machine,0.000
1657065608.531281,2.3_integrity_total,0.874
1657065608.531281,1.2_odom_insert_frame,38.318
1657065603.531274,1.4_sub_map_insert,3.044
1657065608.631289,1.1_pointcloud_extract,0.011
1657065608.631289,1.1_cloud_preprocess,1.380
1657065608.631289,1.1_ros_callback_total,1.439
1657065608.631289,1.2_imu_integration,0.088
1657065608.631289,1.2_pointcloud_deskew,0.038
1657065608.631289,1.2_covariance_estimation,0.489
1657065608.631289,1.2_create_factors,0.015
1657065608.631289,1.2_smoother_update,18.338
1657065608.631289,1.3_gnss_injection,0.385
1657065608.631289,1.2_update_frames_calculate_estimate,0.053
1657065608.631289,1.2_update_frames_state_copy,0.018
1657065608.631289,1.2_update_frames_sigma_p,0.027
1657065608.631289,1.2_update_frames,0.132
1657065608.613295,2.1_gnss_araim,0.799
1657065608.631289,2.3_dynamic_al,0.000
1657065608.631289,2.3_state_machine,0.000
1657065608.631289,2.3_integrity_total,0.864
1657065608.631289,1.2_odom_insert_frame,21.585
1657065603.730278,1.4_sub_map_insert,2.967
1657065608.731394,1.1_pointcloud_extract,0.009
1657065608.731394,1.1_cloud_preprocess,1.266
1657065608.731394,1.1_ros_callback_total,1.326
1657065608.731394,1.2_imu_integration,0.090
1657065608.731394,1.2_pointcloud_deskew,0.040
1657065608.731394,1.2_covariance_estimation,0.558
1657065608.731394,1.2_create_factors,0.016
1657065608.731394,1.2_smoother_update,18.524
1657065608.731394,1.3_gnss_injection,0.380
1657065608.731394,1.2_update_frames_calculate_estimate,0.055
1657065608.731394,1.2_update_frames_state_copy,0.017
1657065608.731394,1.2_update_frames_sigma_p,0.028
1657065608.731394,1.2_update_frames,0.137
1657065608.713275,2.1_gnss_araim,0.763
1657065608.731394,2.3_dynamic_al,0.000
1657065608.731394,2.3_state_machine,0.000
1657065608.731394,2.3_integrity_total,0.825
1657065608.731394,1.2_odom_insert_frame,21.821
1657065603.830276,1.4_sub_map_insert,2.911
1657065608.831300,1.1_pointcloud_extract,0.009
1657065608.831300,1.1_cloud_preprocess,1.297
1657065608.831300,1.1_ros_callback_total,1.363
1657065608.831300,1.2_imu_integration,0.096
1657065608.831300,1.2_pointcloud_deskew,0.038
1657065608.831300,1.2_covariance_estimation,0.496
1657065608.831300,1.2_create_factors,0.016
1657065608.831300,1.2_smoother_update,18.511
1657065608.831300,1.3_gnss_injection,0.374
1657065608.831300,1.2_update_frames_calculate_estimate,0.056
1657065608.831300,1.2_update_frames_state_copy,0.018
1657065608.831300,1.2_update_frames_sigma_p,0.028
1657065608.831300,1.2_update_frames,0.138
1657065608.813278,2.1_gnss_araim,0.782
1657065608.831300,2.3_dynamic_al,0.000
1657065608.831300,2.3_state_machine,0.000
1657065608.831300,2.3_integrity_total,0.843
1657065608.831300,1.2_odom_insert_frame,21.764
1657065603.930290,1.4_sub_map_insert,1.482
1657065608.931276,1.1_pointcloud_extract,0.014
1657065608.931276,1.1_cloud_preprocess,1.347
1657065608.931276,1.1_ros_callback_total,1.420
1657065608.931276,1.2_imu_integration,0.090
1657065608.931276,1.2_pointcloud_deskew,0.038
1657065608.931276,1.2_covariance_estimation,0.491
1657065608.931276,1.2_create_factors,0.017
1657065608.931276,1.2_smoother_update,18.292
1657065608.931276,1.3_gnss_injection,0.387
1657065608.931276,1.2_update_frames_calculate_estimate,0.060
1657065608.931276,1.2_update_frames_state_copy,0.019
1657065608.931276,1.2_update_frames_sigma_p,0.030
1657065608.931276,1.2_update_frames,0.148
1657065608.913283,2.1_gnss_araim,0.750
1657065608.931276,2.3_dynamic_al,0.000
1657065608.931276,2.3_state_machine,0.000
1657065608.931276,2.3_integrity_total,0.814
1657065608.931276,1.2_odom_insert_frame,21.580
1657065609.031252,1.1_pointcloud_extract,0.011
1657065609.031252,1.1_cloud_preprocess,1.333
1657065609.031252,1.1_ros_callback_total,1.404
1657065609.031252,1.2_imu_integration,0.157
1657065609.031252,1.2_pointcloud_deskew,0.040
1657065609.031252,1.2_covariance_estimation,0.494
1657065609.031252,1.2_create_factors,0.015
1657065609.031252,1.2_smoother_update,1.998
1657065609.031252,1.3_gnss_injection,0.374
1657065609.031252,1.2_update_frames_calculate_estimate,0.059
1657065609.031252,1.2_update_frames_state_copy,0.016
1657065609.031252,1.2_update_frames_sigma_p,0.037
1657065609.031252,1.2_update_frames,0.147
1657065609.012332,2.1_gnss_araim,0.658
1657065609.031252,2.3_dynamic_al,0.000
1657065609.031252,2.3_state_machine,0.000
1657065609.031252,2.3_integrity_total,0.708
1657065609.031252,1.2_odom_insert_frame,5.213
1657065604.031280,1.4_sub_map_insert,1.608
1657065609.131410,1.1_pointcloud_extract,0.009
1657065609.131410,1.1_cloud_preprocess,1.278
1657065609.131410,1.1_ros_callback_total,1.330
1657065609.131410,1.2_imu_integration,0.140
1657065609.131410,1.2_pointcloud_deskew,0.039
1657065609.131410,1.2_covariance_estimation,0.483
1657065609.131410,1.2_create_factors,0.014
1657065609.131410,1.2_smoother_update,2.139
1657065609.131410,1.3_gnss_injection,0.364
1657065609.131410,1.2_update_frames_calculate_estimate,0.061
1657065609.131410,1.2_update_frames_state_copy,0.016
1657065609.131410,1.2_update_frames_sigma_p,0.044
1657065609.131410,1.2_update_frames,0.158
1657065609.113226,2.1_gnss_araim,0.583
1657065609.131410,2.3_dynamic_al,0.000
1657065609.131410,2.3_state_machine,0.000
1657065609.131410,2.3_integrity_total,0.640
1657065609.131410,1.2_odom_insert_frame,5.332
1657065604.131274,1.4_sub_map_insert,4.410
1657065609.231304,1.1_pointcloud_extract,0.011
1657065609.231304,1.1_cloud_preprocess,1.350
1657065609.231304,1.1_ros_callback_total,1.421
1657065609.231304,1.2_imu_integration,0.090
1657065609.231304,1.2_pointcloud_deskew,0.039
1657065609.231304,1.2_covariance_estimation,0.551
1657065609.231304,1.2_create_factors,0.016
1657065609.231304,1.2_smoother_update,18.359
1657065609.231304,1.3_gnss_injection,0.378
1657065609.231304,1.2_update_frames_calculate_estimate,0.052
1657065609.231304,1.2_update_frames_state_copy,0.018
1657065609.231304,1.2_update_frames_sigma_p,0.027
1657065609.231304,1.2_update_frames,0.135
1657065609.213235,2.1_gnss_araim,0.819
1657065609.231304,2.3_dynamic_al,0.000
1657065609.231304,2.3_state_machine,0.000
1657065609.231304,2.3_integrity_total,0.881
1657065609.231304,1.2_odom_insert_frame,21.720
1657065604.331217,1.4_sub_map_insert,2.955
1657065609.331241,1.1_pointcloud_extract,0.011
1657065609.331241,1.1_cloud_preprocess,1.356
1657065609.331241,1.1_ros_callback_total,1.430
