stamp,module,elapsed_ms
1657065609.332278,1.1_pointcloud_extract,0.009
1657065609.332278,1.1_cloud_preprocess,1.246
1657065609.332278,1.1_ros_callback_total,1.321
1657065609.332278,1.2_imu_integration,0.073
1657065609.332278,1.2_pointcloud_deskew,0.049
1657065609.332278,1.2_covariance_estimation,0.503
1657065609.332278,1.2_create_factors,0.014
1657065609.332278,1.2_smoother_update,1.814
1657065609.332278,1.3_gnss_injection,0.262
1657065609.332278,1.2_update_frames_calculate_estimate,0.040
1657065609.332278,1.2_update_frames_state_copy,0.013
1657065609.332278,1.2_update_frames_sigma_p,0.046
1657065609.332278,1.2_update_frames,0.125
1657065609.310292,2.1_gnss_araim,0.637
1657065609.332278,2.3_dynamic_al,0.000
1657065609.332278,2.3_state_machine,0.000
1657065609.332278,2.3_integrity_total,0.695
1657065609.332278,1.2_odom_insert_frame,4.528
1657065604.332235,1.4_sub_map_insert,2.650
1657065609.432222,1.1_pointcloud_extract,0.011
1657065609.432222,1.1_cloud_preprocess,1.359
1657065609.432222,1.1_ros_callback_total,1.460
1657065609.432222,1.2_imu_integration,0.091
1657065609.432222,1.2_pointcloud_deskew,0.042
1657065609.432222,1.2_covariance_estimation,0.546
1657065609.432222,1.2_create_factors,0.017
1657065609.432222,1.2_smoother_update,2.020
1657065609.432222,1.3_gnss_injection,0.422
1657065609.432222,1.2_update_frames_calculate_estimate,0.064
1657065609.432222,1.2_update_frames_state_copy,0.017
1657065609.432222,1.2_update_frames_sigma_p,0.041
1657065609.432222,1.2_update_frames,0.161
1657065609.410298,2.1_gnss_araim,0.780
1657065609.432222,2.3_dynamic_al,0.000
1657065609.432222,2.3_state_machine,0.000
1657065609.432222,2.3_integrity_total,0.844
1657065609.432222,1.2_odom_insert_frame,5.492
1657065609.532281,1.1_pointcloud_extract,0.013
1657065609.532281,1.1_cloud_preprocess,1.417
1657065609.532281,1.1_ros_callback_total,1.557
1657065609.532281,1.2_imu_integration,0.085
1657065609.532281,1.2_pointcloud_deskew,0.050
1657065609.532281,1.2_covariance_estimation,0.412
1657065609.532281,1.2_create_factors,0.014
1657065609.532281,1.2_smoother_update,1.667
1657065609.532281,1.3_gnss_injection,0.275
1657065609.532281,1.2_update_frames_calculate_estimate,0.040
1657065609.532281,1.2_update_frames_state_copy,0.017
1657065609.532281,1.2_update_frames_sigma_p,0.034
1657065609.532281,1.2_update_frames,0.121
1657065609.510327,2.1_gnss_araim,0.684
1657065609.532281,2.3_dynamic_al,0.000
1657065609.532281,2.3_state_machine,0.000
1657065609.532281,2.3_integrity_total,0.732
1657065609.532281,1.2_odom_insert_frame,4.354
1657065604.532244,1.4_sub_map_insert,3.907
1657065609.632280,1.1_pointcloud_extract,0.011
1657065609.632280,1.1_cloud_preprocess,1.395
1657065609.632280,1.1_ros_callback_total,1.487
1657065609.632280,1.2_imu_integration,0.079
1657065609.632280,1.2_pointcloud_deskew,0.051
1657065609.632280,1.2_covariance_estimation,0.383
1657065609.632280,1.2_create_factors,0.013
1657065609.632280,1.2_smoother_update,13.736
1657065609.632280,1.3_gnss_injection,0.285
1657065609.632280,1.2_update_frames_calculate_estimate,0.038
1657065609.632280,1.2_update_frames_state_copy,0.014
1657065609.632280,1.2_update_frames_sigma_p,0.022
1657065609.632280,1.2_update_frames,0.098
1657065609.610290,2.1_gnss_araim,0.694
1657065609.632280,2.3_dynamic_al,0.000
1657065609.632280,2.3_state_machine,0.000
1657065609.632280,2.3_integrity_total,0.739
1657065609.632280,1.2_odom_insert_frame,16.266
1657065609.732318,1.1_pointcloud_extract,0.011
1657065609.732318,1.1_cloud_preprocess,1.358
1657065609.732318,1.1_ros_callback_total,1.455
1657065609.732318,1.2_imu_integration,0.075
1657065609.732318,1.2_pointcloud_deskew,0.049
1657065609.732318,1.2_covariance_estimation,0.385
1657065609.732318,1.2_create_factors,0.012
1657065609.732318,1.2_smoother_update,13.823
1657065609.732318,1.3_gnss_injection,0.289
1657065609.732318,1.2_update_frames_calculate_estimate,0.038
1657065609.732318,1.2_update_frames_state_copy,0.014
1657065609.732318,1.2_update_frames_sigma_p,0.023
1657065609.732318,1.2_update_frames,0.101
1657065609.710299,2.1_gnss_araim,0.658
1657065609.732318,2.3_dynamic_al,0.000
1657065609.732318,2.3_state_machine,0.000
1657065609.732318,2.3_integrity_total,0.720
1657065609.732318,1.2_odom_insert_frame,16.386
1657065604.732282,1.4_sub_map_insert,2.569
1657065609.832424,1.1_pointcloud_extract,0.012
1657065609.832424,1.1_cloud_preprocess,1.337
1657065609.832424,1.1_ros_callback_total,1.429
1657065609.832424,1.2_imu_integration,0.084
1657065609.832424,1.2_pointcloud_deskew,0.051
1657065609.832424,1.2_covariance_estimation,0.378
1657065609.832424,1.2_create_factors,0.013
1657065609.832424,1.2_smoother_update,13.868
1657065609.832424,1.3_gnss_injection,0.296
1657065609.832424,1.2_update_frames_calculate_estimate,0.039
1657065609.832424,1.2_update_frames_state_copy,0.014
1657065609.832424,1.2_update_frames_sigma_p,0.023
1657065609.832424,1.2_update_frames,0.100
1657065609.810232,2.1_gnss_araim,0.984
1657065609.832424,2.3_dynamic_al,0.000
1657065609.832424,2.3_state_machine,0.000
1657065609.832424,2.3_integrity_total,1.032
1657065609.832424,1.2_odom_insert_frame,16.710
1657065604.932218,1.4_sub_map_insert,1.405
1657065609.932298,1.1_pointcloud_extract,0.011
1657065609.932298,1.1_cloud_preprocess,1.301
1657065609.932298,1.1_ros_callback_total,1.361
1657065609.932298,1.2_imu_integration,0.089
1657065609.932298,1.2_pointcloud_deskew,0.039
1657065609.932298,1.2_covariance_estimation,0.517
1657065609.932298,1.2_create_factors,0.016
1657065609.932298,1.2_smoother_update,18.883
1657065609.932298,1.3_gnss_injection,0.378
1657065609.932298,1.2_update_frames_calculate_estimate,0.060
1657065609.932298,1.2_update_frames_state_copy,0.018
1657065609.932298,1.2_update_frames_sigma_p,0.032
1657065609.932298,1.2_update_frames,0.148
1657065609.910247,2.1_gnss_araim,0.719
1657065609.932298,2.3_dynamic_al,0.000
1657065609.932298,2.3_state_machine,0.000
1657065609.932298,2.3_integrity_total,0.768
1657065609.932298,1.2_odom_insert_frame,22.150
1657065605.032244,1.4_sub_map_insert,1.475
1657065610.032280,1.1_pointcloud_extract,0.009
1657065610.032280,1.1_cloud_preprocess,1.216
1657065610.032280,1.1_ros_callback_total,1.272
1657065610.032280,1.2_imu_integration,0.077
1657065610.032280,1.2_pointcloud_deskew,0.047
1657065610.032280,1.2_covariance_estimation,0.324
1657065610.032280,1.2_create_factors,0.014
1657065610.032280,1.2_smoother_update,14.458
1657065610.032280,1.3_gnss_injection,0.318
1657065610.032280,1.2_update_frames_calculate_estimate,0.042
1657065610.032280,1.2_update_frames_state_copy,0.015
1657065610.032280,1.2_update_frames_sigma_p,0.024
1657065610.032280,1.2_update_frames,0.108
1657065610.010307,2.1_gnss_araim,0.627
1657065610.032280,2.3_dynamic_al,0.000
1657065610.032280,2.3_state_machine,0.000
1657065610.032280,2.3_integrity_total,0.662
1657065610.032280,1.2_odom_insert_frame,17.010
1657065610.132234,1.1_pointcloud_extract,0.009
1657065610.132234,1.1_cloud_preprocess,1.322
1657065610.132234,1.1_ros_callback_total,1.380
1657065610.132234,1.2_imu_integration,0.091
1657065610.132234,1.2_pointcloud_deskew,0.037
1657065610.132234,1.2_covariance_estimation,0.919
1657065610.132234,1.2_create_factors,0.017
1657065610.132234,1.2_smoother_update,1.982
1657065610.132234,1.3_gnss_injection,0.377
1657065610.132234,1.2_update_frames_calculate_estimate,0.058
1657065610.132234,1.2_update_frames_state_copy,0.017
1657065610.132234,1.2_update_frames_sigma_p,0.037
1657065610.132234,1.2_update_frames,0.144
1657065610.110242,2.1_gnss_araim,0.626
1657065610.132234,2.3_dynamic_al,0.000
1657065610.132234,2.3_state_machine,0.000
1657065610.132234,2.3_integrity_total,0.675
1657065610.132234,1.2_odom_insert_frame,5.502
1657065605.132296,1.4_sub_map_insert,1.639
1657065610.232280,1.1_pointcloud_extract,0.011
1657065610.232280,1.1_cloud_preprocess,1.296
1657065610.232280,1.1_ros_callback_total,1.373
1657065610.232280,1.2_imu_integration,0.077
1657065610.232280,1.2_pointcloud_deskew,0.049
1657065610.232280,1.2_covariance_estimation,0.513
1657065610.232280,1.2_create_factors,0.010
1657065610.232280,1.2_smoother_update,1.692
1657065610.232280,1.3_gnss_injection,0.260
1657065610.232280,1.2_update_frames_calculate_estimate,0.039
1657065610.232280,1.2_update_frames_state_copy,0.012
1657065610.232280,1.2_update_frames_sigma_p,0.034
1657065610.232280,1.2_update_frames,0.108
1657065610.210288,2.1_gnss_araim,0.795
1657065610.232280,2.3_dynamic_al,0.000
1657065610.232280,2.3_state_machine,0.000
1657065610.232280,2.3_integrity_total,0.851
1657065610.232280,1.2_odom_insert_frame,4.459
1657065605.232276,1.4_sub_map_insert,2.673
1657065610.332234,1.1_pointcloud_extract,0.011
1657065610.332234,1.1_cloud_preprocess,1.300
1657065610.332234,1.1_ros_callback_total,1.374
1657065610.332234,1.2_imu_integration,0.093
1657065610.332234,1.2_pointcloud_deskew,0.040
1657065610.332234,1.2_covariance_estimation,0.484
1657065610.332234,1.2_create_factors,0.016
1657065610.332234,1.2_smoother_update,1.991
1657065610.332234,1.3_gnss_injection,0.373
1657065610.332234,1.2_update_frames_calculate_estimate,0.055
1657065610.332234,1.2_update_frames_state_copy,0.017
1657065610.332234,1.2_update_frames_sigma_p,0.039
1657065610.332234,1.2_update_frames,0.143
1657065610.310221,2.1_gnss_araim,0.738
1657065610.332234,2.3_dynamic_al,0.000
1657065610.332234,2.3_state_machine,0.000
1657065610.332234,2.3_integrity_total,0.798
1657065610.332234,1.2_odom_insert_frame,5.207
1657065610.432272,1.1_pointcloud_extract,0.012
1657065610.432272,1.1_cloud_preprocess,1.301
1657065610.432272,1.1_ros_callback_total,1.379
1657065610.432272,1.2_imu_integration,0.089
1657065610.432272,1.2_pointcloud_deskew,0.040
1657065610.432272,1.2_covariance_estimation,0.491
1657065610.432272,1.2_create_factors,0.016
1657065610.432272,1.2_smoother_update,19.292
1657065610.432272,1.3_gnss_injection,0.391
1657065610.432272,1.2_update_frames_calculate_estimate,0.067
1657065610.432272,1.2_update_frames_state_copy,0.019
1657065610.432272,1.2_update_frames_sigma_p,0.028
1657065610.432272,1.2_update_frames,0.155
1657065610.410220,2.1_gnss_araim,0.804
1657065610.432272,2.3_dynamic_al,0.000
1657065610.432272,2.3_state_machine,0.000
1657065610.432272,2.3_integrity_total,0.864
1657065610.432272,1.2_odom_insert_frame,22.691
1657065605.432395,1.4_sub_map_insert,1.510
1657065610.481235,1.1_pointcloud_extract,0.012
1657065610.481235,1.1_cloud_preprocess,1.267
1657065610.481235,1.1_ros_callback_total,1.347
1657065610.481235,1.2_imu_integration,0.048
1657065610.481235,1.2_pointcloud_deskew,0.040
1657065610.481235,1.2_covariance_estimation,0.485
1657065610.481235,1.2_create_factors,0.018
1657065610.481235,1.2_smoother_update,19.146
1657065610.481235,1.3_gnss_injection,0.400
1657065610.481235,1.2_update_frames_calculate_estimate,0.071
1657065610.481235,1.2_update_frames_state_copy,0.019
1657065610.481235,1.2_update_frames_sigma_p,0.031
1657065610.481235,1.2_update_frames,0.161
1657065610.510246,2.1_gnss_araim,0.836
1657065610.481235,2.3_dynamic_al,0.000
1657065610.481235,2.3_state_machine,0.000
1657065610.481235,2.3_integrity_total,0.899
1657065610.481235,1.2_odom_insert_frame,22.581
1657065605.532280,1.4_sub_map_insert,1.608
1657065610.632441,1.1_pointcloud_extract,0.011
1657065610.632441,1.1_cloud_preprocess,1.315
1657065610.632441,1.1_ros_callback_total,1.389
1657065610.632441,1.2_imu_integration,0.130
1657065610.632441,1.2_pointcloud_deskew,0.038
1657065610.632441,1.2_covariance_estimation,0.495
1657065610.632441,1.2_create_factors,0.016
1657065610.632441,1.2_smoother_update,2.441
1657065610.632441,1.3_gnss_injection,0.379
1657065610.632441,1.2_update_frames_calculate_estimate,0.061
1657065610.632441,1.2_update_frames_state_copy,0.017
1657065610.632441,1.2_update_frames_sigma_p,0.061
1657065610.632441,1.2_update_frames,0.176
1657065610.610219,2.1_gnss_araim,0.643
1657065610.632441,2.3_dynamic_al,0.000
1657065610.632441,2.3_state_machine,0.000
1657065610.632441,2.3_integrity_total,0.702
1657065610.632441,1.2_odom_insert_frame,5.748
1657065605.632250,1.4_sub_map_insert,3.102
1657065610.732280,1.1_pointcloud_extract,0.012
1657065610.732280,1.1_cloud_preprocess,1.280
1657065610.732280,1.1_ros_callback_total,1.376
1657065610.732280,1.2_imu_integration,0.074
1657065610.732280,1.2_pointcloud_deskew,0.047
1657065610.732280,1.2_covariance_estimation,0.391
1657065610.732280,1.2_create_factors,0.012
1657065610.732280,1.2_smoother_update,14.127
1657065610.732280,1.3_gnss_injection,0.298
1657065610.732280,1.2_update_frames_calculate_estimate,0.038
1657065610.732280,1.2_update_frames_state_copy,0.015
1657065610.732280,1.2_update_frames_sigma_p,0.022
1657065610.732280,1.2_update_frames,0.097
1657065610.710289,2.1_gnss_araim,0.772
1657065610.732280,2.3_dynamic_al,0.000
1657065610.732280,2.3_state_machine,0.000
1657065610.732280,2.3_integrity_total,0.832
1657065610.732280,1.2_odom_insert_frame,16.809
1657065610.832275,1.1_pointcloud_extract,0.009
1657065610.832275,1.1_cloud_preprocess,1.207
1657065610.832275,1.1_ros_callback_total,1.271
1657065610.832275,1.2_imu_integration,0.090
1657065610.832275,1.2_pointcloud_deskew,0.056
1657065610.832275,1.2_covariance_estimation,0.546
1657065610.832275,1.2_create_factors,0.017
1657065610.832275,1.2_smoother_update,2.109
1657065610.832275,1.3_gnss_injection,0.391
1657065610.832275,1.2_update_frames_calculate_estimate,0.065
1657065610.832275,1.2_update_frames_state_copy,0.017
1657065610.832275,1.2_update_frames_sigma_p,0.040
1657065610.832275,1.2_update_frames,0.159
1657065610.810286,2.1_gnss_araim,0.867
1657065610.832275,2.3_dynamic_al,0.000
1657065610.832275,2.3_state_machine,0.000
1657065610.832275,2.3_integrity_total,0.914
1657065610.832275,1.2_odom_insert_frame,5.730
1657065605.832411,1.4_sub_map_insert,1.665
1657065610.932280,1.1_pointcloud_extract,0.011
1657065610.932280,1.1_cloud_preprocess,1.276
1657065610.932280,1.1_ros_callback_total,1.356
1657065610.932280,1.2_imu_integration,0.092
1657065610.932280,1.2_pointcloud_deskew,0.039
1657065610.932280,1.2_covariance_estimation,0.518
1657065610.932280,1.2_create_factors,0.017
1657065610.932280,1.2_smoother_update,19.409
1657065610.932280,1.3_gnss_injection,0.374
1657065610.932280,1.2_update_frames_calculate_estimate,0.065
1657065610.932280,1.2_update_frames_state_copy,0.019
1657065610.932280,1.2_update_frames_sigma_p,0.029
1657065610.932280,1.2_update_frames,0.150
1657065610.910280,2.1_gnss_araim,0.836
1657065610.932280,2.3_dynamic_al,0.000
1657065610.932280,2.3_state_machine,0.000
1657065610.932280,2.3_integrity_total,0.901
1657065610.932280,1.2_odom_insert_frame,22.830
1657065605.932292,1.4_sub_map_insert,1.625
1657065611.032214,1.1_pointcloud_extract,0.008
1657065611.032214,1.1_cloud_preprocess,1.216
1657065611.032214,1.1_ros_callback_total,1.270
1657065611.032214,1.2_imu_integration,0.083
1657065611.032214,1.2_pointcloud_deskew,0.049
1657065611.032214,1.2_covariance_estimation,0.386
1657065611.032214,1.2_create_factors,0.012
1657065611.032214,1.2_smoother_update,14.314
1657065611.032214,1.3_gnss_injection,0.289
1657065611.032214,1.2_update_frames_calculate_estimate,0.038
1657065611.032214,1.2_update_frames_state_copy,0.014
1657065611.032214,1.2_update_frames_sigma_p,0.022
1657065611.032214,1.2_update_frames,0.098
1657065611.010225,2.1_gnss_araim,0.626
1657065611.032214,2.3_dynamic_al,0.000
1657065611.032214,2.3_state_machine,0.000
1657065611.032214,2.3_integrity_total,0.693
1657065611.032214,1.2_odom_insert_frame,16.871
1657065606.032297,1.4_sub_map_insert,1.643
1657065611.132218,1.1_pointcloud_extract,0.011
1657065611.132218,1.1_cloud_preprocess,1.281
1657065611.132218,1.1_ros_callback_total,1.353
1657065611.132218,1.2_imu_integration,0.090
1657065611.132218,1.2_pointcloud_deskew,0.038
1657065611.132218,1.2_covariance_estimation,0.493
1657065611.132218,1.2_create_factors,0.016
1657065611.132218,1.2_smoother_update,19.500
1657065611.132218,1.3_gnss_injection,0.391
1657065611.132218,1.2_update_frames_calculate_estimate,0.065
1657065611.132218,1.2_update_frames_state_copy,0.019
1657065611.132218,1.2_update_frames_sigma_p,0.030
1657065611.132218,1.2_update_frames,0.155
1657065611.110224,2.1_gnss_araim,0.648
1657065611.132218,2.3_dynamic_al,0.000
1657065611.132218,2.3_state_machine,0.000
1657065611.132218,2.3_integrity_total,0.702
1657065611.132218,1.2_odom_insert_frame,22.744
1657065606.132262,1.4_sub_map_insert,1.614
1657065611.232281,1.1_pointcloud_extract,0.012
1657065611.232281,1.1_cloud_preprocess,1.287
1657065611.232281,1.1_ros_callback_total,1.371
1657065611.232281,1.2_imu_integration,0.091
1657065611.232281,1.2_pointcloud_deskew,0.038
1657065611.232281,1.2_covariance_estimation,0.488
1657065611.232281,1.2_create_factors,0.016
1657065611.232281,1.2_smoother_update,19.292
1657065611.232281,1.3_gnss_injection,0.393
1657065611.232281,1.2_update_frames_calculate_estimate,0.075
1657065611.232281,1.2_update_frames_state_copy,0.020
1657065611.232281,1.2_update_frames_sigma_p,0.035
1657065611.232281,1.2_update_frames,0.174
1657065611.210279,2.1_gnss_araim,0.658
1657065611.232281,2.3_dynamic_al,0.000
1657065611.232281,2.3_state_machine,0.000
1657065611.232281,2.3_integrity_total,0.716
1657065611.232281,1.2_odom_insert_frame,22.606
1657065606.232339,1.4_sub_map_insert,3.132
1657065611.332267,1.1_pointcloud_extract,0.011
1657065611.332267,1.1_cloud_preprocess,1.270
1657065611.332267,1.1_ros_callback_total,1.342
1657065611.332267,1.2_imu_integration,0.090
1657065611.332267,1.2_pointcloud_deskew,0.039
1657065611.332267,1.2_covariance_estimation,0.500
1657065611.332267,1.2_create_factors,0.020
1657065611.332267,1.2_smoother_update,2.438
1657065611.332267,1.3_gnss_injection,0.411
1657065611.332267,1.2_update_frames_calculate_estimate,0.072
1657065611.332267,1.2_update_frames_state_copy,0.018
1657065611.332267,1.2_update_frames_sigma_p,0.062
1657065611.332267,1.2_update_frames,0.192
1657065611.310275,2.1_gnss_araim,0.721
1657065611.332267,2.3_dynamic_al,0.000
1657065611.332267,2.3_state_machine,0.000
1657065611.332267,2.3_integrity_total,0.784
1657065611.332267,1.2_odom_insert_frame,6.033
1657065606.432225,1.4_sub_map_insert,1.657
1657065611.432293,1.1_pointcloud_extract,0.009
1657065611.432293,1.1_cloud_preprocess,1.215
1657065611.432293,1.1_ros_callback_total,1.272
1657065611.432293,1.2_imu_integration,0.093
1657065611.432293,1.2_pointcloud_deskew,0.050
1657065611.432293,1.2_covariance_estimation,0.584
1657065611.432293,1.2_create_factors,0.016
1657065611.432293,1.2_smoother_update,19.104
1657065611.432293,1.3_gnss_injection,0.376
1657065611.432293,1.2_update_frames_calculate_estimate,0.060
1657065611.432293,1.2_update_frames_state_copy,0.019
1657065611.432293,1.2_update_frames_sigma_p,0.028
1657065611.432293,1.2_update_frames,0.144
1657065611.410291,2.1_gnss_araim,0.671
1657065611.432293,2.3_dynamic_al,0.000
1657065611.432293,2.3_state_machine,0.000
1657065611.432293,2.3_integrity_total,0.728
1657065611.432293,1.2_odom_insert_frame,22.396
1657065606.532275,1.4_sub_map_insert,1.656
1657065611.532215,1.1_pointcloud_extract,0.011
1657065611.532215,1.1_cloud_preprocess,1.266
1657065611.532215,1.1_ros_callback_total,1.342
1657065611.532215,1.2_imu_integration,0.074
1657065611.532215,1.2_pointcloud_deskew,0.047
1657065611.532215,1.2_covariance_estimation,0.380
1657065611.532215,1.2_create_factors,0.015
1657065611.532215,1.2_smoother_update,1.615
1657065611.532215,1.3_gnss_injection,0.278
1657065611.532215,1.2_update_frames_calculate_estimate,0.044
1657065611.532215,1.2_update_frames_state_copy,0.013
1657065611.532215,1.2_update_frames_sigma_p,0.030
1657065611.532215,1.2_update_frames,0.114
1657065611.510289,2.1_gnss_araim,0.715
1657065611.532215,2.3_dynamic_al,0.000
1657065611.532215,2.3_state_machine,0.000
1657065611.532215,2.3_integrity_total,0.779
1657065611.532215,1.2_odom_insert_frame,4.227
1657065611.632251,1.1_pointcloud_extract,0.012
1657065611.632251,1.1_cloud_preprocess,1.304
1657065611.632251,1.1_ros_callback_total,1.381
1657065611.632251,1.2_imu_integration,0.091
1657065611.632251,1.2_pointcloud_deskew,0.039
1657065611.632251,1.2_covariance_estimation,0.654
1657065611.632251,1.2_create_factors,0.017
1657065611.632251,1.2_smoother_update,19.415
1657065611.632251,1.3_gnss_injection,0.379
1657065611.632251,1.2_update_frames_calculate_estimate,0.058
1657065611.632251,1.2_update_frames_state_copy,0.019
1657065611.632251,1.2_update_frames_sigma_p,0.027
1657065611.632251,1.2_update_frames,0.147
1657065611.610222,2.1_gnss_araim,0.626
1657065611.632251,2.3_dynamic_al,0.000
1657065611.632251,2.3_state_machine,0.000
1657065611.632251,2.3_integrity_total,0.694
1657065611.632251,1.2_odom_insert_frame,22.728
1657065606.632296,1.4_sub_map_insert,1.664
1657065611.732250,1.1_pointcloud_extract,0.011
1657065611.732250,1.1_cloud_preprocess,1.299
1657065611.732250,1.1_ros_callback_total,1.377
1657065611.732250,1.2_imu_integration,0.078
1657065611.732250,1.2_pointcloud_deskew,0.048
1657065611.732250,1.2_covariance_estimation,0.332
1657065611.732250,1.2_create_factors,0.013
1657065611.732250,1.2_smoother_update,14.677
1657065611.732250,1.3_gnss_injection,0.279
1657065611.732250,1.2_update_frames_calculate_estimate,0.040
1657065611.732250,1.2_update_frames_state_copy,0.014
1657065611.732250,1.2_update_frames_sigma_p,0.022
1657065611.732250,1.2_update_frames,0.101
1657065611.710226,2.1_gnss_araim,0.828
1657065611.732250,2.3_dynamic_al,0.000
1657065611.732250,2.3_state_machine,0.000
1657065611.732250,2.3_integrity_total,0.889
1657065611.732250,1.2_odom_insert_frame,17.335
1657065606.732285,1.4_sub_map_insert,1.641
1657065611.832277,1.1_pointcloud_extract,0.011
1657065611.832277,1.1_cloud_preprocess,1.303
1657065611.832277,1.1_ros_callback_total,1.377
1657065611.832277,1.2_imu_integration,0.075
1657065611.832277,1.2_pointcloud_deskew,0.048
1657065611.832277,1.2_covariance_estimation,0.481
1657065611.832277,1.2_create_factors,0.014
1657065611.832277,1.2_smoother_update,14.473
1657065611.832277,1.3_gnss_injection,0.281
1657065611.832277,1.2_update_frames_calculate_estimate,0.039
1657065611.832277,1.2_update_frames_state_copy,0.014
1657065611.832277,1.2_update_frames_sigma_p,0.021
1657065611.832277,1.2_update_frames,0.097
1657065611.810275,2.1_gnss_araim,0.670
1657065611.832277,2.3_dynamic_al,0.000
1657065611.832277,2.3_state_machine,0.000
1657065611.832277,2.3_integrity_total,0.705
1657065611.832277,1.2_odom_insert_frame,17.039
1657065606.832315,1.4_sub_map_insert,1.725
1657065611.932208,1.1_pointcloud_extract,0.011
1657065611.932208,1.1_cloud_preprocess,1.399
1657065611.932208,1.1_ros_callback_total,1.486
1657065611.932208,1.2_imu_integration,0.075
1657065611.932208,1.2_pointcloud_deskew,0.048
1657065611.932208,1.2_covariance_estimation,0.311
1657065611.932208,1.2_create_factors,0.013
1657065611.932208,1.2_smoother_update,14.816
1657065611.932208,1.3_gnss_injection,0.292
1657065611.932208,1.2_update_frames_calculate_estimate,0.041
1657065611.932208,1.2_update_frames_state_copy,0.014
1657065611.932208,1.2_update_frames_sigma_p,0.024
1657065611.932208,1.2_update_frames,0.104
1657065611.910235,2.1_gnss_araim,0.692
1657065611.932208,2.3_dynamic_al,0.000
1657065611.932208,2.3_state_machine,0.000
1657065611.932208,2.3_integrity_total,0.726
1657065611.932208,1.2_odom_insert_frame,17.362
1657065606.932290,1.4_sub_map_insert,1.654
1657065612.032289,1.1_pointcloud_extract,0.011
1657065612.032289,1.1_cloud_preprocess,1.279
1657065612.032289,1.1_ros_callback_total,1.371
1657065612.032289,1.2_imu_integration,0.073
1657065612.032289,1.2_pointcloud_deskew,0.046
1657065612.032289,1.2_covariance_estimation,0.426
1657065612.032289,1.2_create_factors,0.014
1657065612.032289,1.2_smoother_update,1.881
1657065612.032289,1.3_gnss_injection,0.277
1657065612.032289,1.2_update_frames_calculate_estimate,0.042
1657065612.032289,1.2_update_frames_state_copy,0.013
1657065612.032289,1.2_update_frames_sigma_p,0.047
1657065612.032289,1.2_update_frames,0.127
1657065612.010287,2.1_gnss_araim,0.679
1657065612.032289,2.3_dynamic_al,0.000
1657065612.032289,2.3_state_machine,0.000
1657065612.032289,2.3_integrity_total,0.742
1657065612.032289,1.2_odom_insert_frame,4.608
1657065607.032239,1.4_sub_map_insert,3.210
1657065612.132286,1.1_pointcloud_extract,0.011
1657065612.132286,1.1_cloud_preprocess,1.263
1657065612.132286,1.1_ros_callback_total,1.342
1657065612.132286,1.2_imu_integration,0.091
1657065612.132286,1.2_pointcloud_deskew,0.037
1657065612.132286,1.2_covariance_estimation,0.495
1657065612.132286,1.2_create_factors,0.017
1657065612.132286,1.2_smoother_update,19.296
1657065612.132286,1.3_gnss_injection,0.385
1657065612.132286,1.2_update_frames_calculate_estimate,0.061
1657065612.132286,1.2_update_frames_state_copy,0.019
1657065612.132286,1.2_update_frames_sigma_p,0.029
1657065612.132286,1.2_update_frames,0.146
1657065612.110276,2.1_gnss_araim,0.773
1657065612.132286,2.3_dynamic_al,0.000
1657065612.132286,2.3_state_machine,0.000
1657065612.132286,2.3_integrity_total,0.835
1657065612.132286,1.2_odom_insert_frame,22.669
1657065607.232282,1.4_sub_map_insert,1.769
1657065612.232258,1.1_pointcloud_extract,0.010
1657065612.232258,1.1_cloud_preprocess,1.271
1657065612.232258,1.1_ros_callback_total,1.364
1657065612.232258,1.2_imu_integration,0.090
1657065612.232258,1.2_pointcloud_deskew,0.039
1657065612.232258,1.2_covariance_estimation,0.605
1657065612.232258,1.2_create_factors,0.019
1657065612.232258,1.2_smoother_update,2.053
1657065612.232258,1.3_gnss_injection,0.395
1657065612.232258,1.2_update_frames_calculate_estimate,0.062
1657065612.232258,1.2_update_frames_state_copy,0.016
1657065612.232258,1.2_update_frames_sigma_p,0.038
1657065612.232258,1.2_update_frames,0.151
1657065612.210237,2.1_gnss_araim,0.696
1657065612.232258,2.3_dynamic_al,0.000
1657065612.232258,2.3_state_machine,0.000
1657065612.232258,2.3_integrity_total,0.765
1657065612.232258,1.2_odom_insert_frame,5.506
1657065612.332421,1.1_pointcloud_extract,0.011
1657065612.332421,1.1_cloud_preprocess,1.275
1657065612.332421,1.1_ros_callback_total,1.366
1657065612.332421,1.2_imu_integration,0.090
1657065612.332421,1.2_pointcloud_deskew,0.039
1657065612.332421,1.2_covariance_estimation,0.495
1657065612.332421,1.2_create_factors,0.016
1657065612.332421,1.2_smoother_update,2.375
1657065612.332421,1.3_gnss_injection,0.409
1657065612.332421,1.2_update_frames_calculate_estimate,0.070
1657065612.332421,1.2_update_frames_state_copy,0.018
1657065612.332421,1.2_update_frames_sigma_p,0.068
1657065612.332421,1.2_update_frames,0.199
1657065612.310281,2.1_gnss_araim,0.635
1657065612.332421,2.3_dynamic_al,0.000
1657065612.332421,2.3_state_machine,0.000
1657065612.332421,2.3_integrity_total,0.684
1657065612.332421,1.2_odom_insert_frame,5.864
1657065607.332290,1.4_sub_map_insert,3.163
1657065612.432229,1.1_pointcloud_extract,0.012
1657065612.432229,1.1_cloud_preprocess,1.351
1657065612.432229,1.1_ros_callback_total,1.461
1657065612.432229,1.2_imu_integration,0.090
